label,tweet
anger,"Pancasila was monetized, education was forced, brains were sold, campuses were locked up, 2 periods were canceled. #cancel2periods [url]"
fear,"It was a bit strange last night, Burhan left his cigarette on the motorbike dashboard and without doing anything, I put it back, then I went out for sahur with Iffa to the motorbike dealer but when I came back the cigarette was gone. It was very strange, even though there was no one approaching the motorbike while parking at the motorbike dealer."
sadness,"Breaking the fast, I only drank and ate fried food, then in the middle of the night I ate meatballs with cayenne pepper, more than 3 tablespoons, after that my stomach immediately started cramping"
happy,"[username] I'm sure there are many who haven't read the manga and feel that this is an American remake like Powerrmarah (yikes) which was just released yesterday, even though the manga is great, bro, and to be honest, it's like Thor wearing an Ironman suit."
happy,"[username] yeah bro, even a trivial joke is no problem here, it even makes your stress go away, try it on Instagram, gosh, are netizens really that mean with all their comments?"
happy,"It's really delicious, especially if you buy the meatballs :D Eating spicy meatballs is really delicious, right?"
anger,"Ade: Have you eaten, bro? Me: (Wow, you rarely ask) No, just eat first. Ade: What do you mean, has the cat eaten yet? Me: Hey, just look at where the food is. It's true."
anger,"4. When it had been sent back, the courier called and complained and was too lazy to deliver it to the correct address. instead he asks to meet at a point he knows and even then he doesn't want to bother (no turning around, must be in the same direction as his vehicle is going)"
anger,"This is the Bri queue, you can wash clothes, iron the hijab until it's sharp, make compote for breaking the fast, watch the Tasya Farasya unboxing video, make fried tempe dough, choose a store to see the price comparison for Marjan syrup."
happy,"I got rid of the doctor's cream, aka clinic cream, and thank God there was no irritation or anything unwanted, the important thing is that if you want to go out, use sunscreen."
sadness,"People are busy thinking about nastar, I'm still thinking about how this automatic microneedling needle hasn't arrived yet, apparently I'm so behind at lebaran culture. as if eating nastar is a religious moment"
happy,"I am very happy to be able to share happiness with road users and also our brothers and sisters who are fasting, not only sharing tajil and food to break the fast, but there are also performances from JNE Idol and freestyle football to entertain road users at red lights [url]"
anger,"strange.... there are women who are harassed and fight back, but are bullied... this is it... but when it's her turn or her mother, her sister is harassed... she goes berserk like she's possessed by a devil from hell. and the victims who bully are mostly women too.. #ajaib #savewoman #saveviavallen"
love,"Good love should also be able to make you better than before. If your love makes your life worse, then don't be afraid to let it go."
sadness,"when I interact with people a lot, I feel like I want to lock myself in my room and get lost in my imagination. but when I'm alone in my room for too long, I feel lonely and have no friends."
love,"Actually it wasn't me who chose you, nor was it love who chose you, but the creator who chose you for me to love [username] [url]"
anger,"just as someone's supporter, I don't forget memories, I don't look for faces, I carry faces with memories.. boss, be careful, there is a fire or ravine ahead that can cause harm."
sadness,"Hello [username] please help me, I have given up on my complaint at the Sabang branch office in Central Jakarta. I reported it on May 2, 2018, where the problem was that when I made a cash withdrawal, the account was debited but the money didn't come out. They said 14 working days but until now nothing."
love,"I miss your whisper in my ear as you said ""I hope that in the future you will be a child who is useful to many people and I hope that you will always love us, your parents."""
anger,"In the past, when a girl you liked called you by your name, you would be shaking and pass the final exam for the military academy, but now, if you don't say that you don't love her, you will realize that she is a girl who is trying her best to make her father happy, don't ruin it just to satisfy your desires #oldmoneydoesntfeelit"
anger,"If you want to save BUMN finances, hand over the management of BUMN to the private sector. Rather than being like now, where the average board of directors is filled with political party puppets."
sadness,hehe yeah it still hurts fir -_-
happy,my inability to not cry and think about it is difficult.. as difficult as calming this heart..
sadness,"what's troublesome is if you just read it without understanding it, that's where mistakes arise, not understanding.. being selective about arguments is okay, as long as your reasoning stays on track, not going off track, if you're off track, that's a violation.. #chatter"
love,ekhem test test one two. hello darling i'm phirel your most handsome couple. if you are phi's couple let's see this.
love,"beautiful [username] go to sleep now, reply to the tab tomorrow. those who ask for peje just give it coki coki.. I love you baby"
happy,"Yes, what Ernest said is true. Every month I really have to save 1 million, for college it's hard at first but I get used to it. Oh yes, lifestyle also influences this. Luckily I don't like nongki2 haha"
anger,"you call it ""Pancasila Earth""? Ustadz you call it, ""pantascina"". democracy = thoghut. brain"
sadness,"sometimes caring and giving excessive motivation can hurt your feelings. if you don't accept it, it's okay. whatever. if you're disappointed, you don't care. seriously. arrange it yourself"
sadness,"I usually buy from Shopee using a manual ATM, as long as the amount matches, it will be automatically verified, but this time I got carried away and used my cousin's account, but the order wasn't automatically cancelled, oh my God, when will I stop being stupid?"
sadness,"yes, I know, I also understand that separation is not nice.. but it depends on how we deal with it.. and we don't have to hate.. especially those who did nothing wrong.. just have that attitude. again."
happy,"first met when the baby was 3 months old and now he is 6 years old in 1st grade of elementary school, time so fast... his name is Raditya who has an ambition to become a firefighter. smart yo at school"
fear,"It's scary to read... my mother also said that, the effect is on the eyes. So it's better not to."
happy,"[username] Good afternoon, postal friends. The shipment has been received, my friend. Thank you for trusting and using our services :) ^fd [url]"
sadness,"The highest level of longing for a girl likes to sulk is unclear. If you often sulk, it means you're missing him. but unfortunately this guy is sometimes insensitive....."
anger,haiyaa your merchandise like im isis hti is not selling ah.. [username] [username] [username] [username] [username] [username] #2019disbandpks. [username] [username] [username] [username] [username] [username] [username] [username] [username] [username] [url]
happy,"[username] is not only educated...but is a wife who is able to be a good friend, lover and also a good wife to her husband. In shaa Allah... Nuhaa's intentions are good, you will get guidance from Allah SWT."
love,"What is Jyoti's figure? why can I be your secret admirer? I like your ""typing"", it's true what people say when you're writing anything you like. but seriously, I like to annoy you because of your typing at people"
fear,"and at that time the only one who took care of it was me. honestly I was nervous, scared, panicked because I had to deal with a financial bureau that was so fierce. I could only rely on my courage to talk to the bureaucracy and make a few phone calls to some seniors who I thought knew everything about this wk"
anger,"When the one catfishing you is your own mother, she never uses her own photo, always uses my photo. many of his clients are suddenly interested, suddenly asking to meet, even though I don't think anyone can do it"
anger,"Whatever form of harassment it is still harassment, ""haha that's all"" ""oh well it's normal"" do you realize that cat calling is considered harassment?"
sadness,"no dear :( unless a student with a bachelor's degree wants to go to a master's degree in psychology, it's still possible, but you can only take a few psychology majors. At most, take human resources psychology. If you take clinical psychology, you have to start studying from your bachelor's degree again :( clinical psychology must have a psychology basic"
happy,It used to be like almost half an hour or 2 sessions explaining to Korean people the word *cie*... even using a drama to make it connect... finally I understood and found the Korean equivalent.. then now I'm the one who forgot what the Korean word for cie is hahahhaa [url]
fear,"[username] The most memorable childhood is when I went to school, I asked my mother to take me because I was afraid of going to school alone and had to be bought candy first so I would go. I was a quiet person and afraid of my friends #mychildhood [username] [username]"
happy,"Soon I will meet my little nephews who are so cute, they like to ask to play and fight with their friends. It's fun even though it will cause them to get tired later, little by little while teaching them to count so that they #will be better later when they start school"
happy,"How delicious the goat satay is because of the hot coals and spices that are number one... eat enough to make your body sweat... too much can cause high blood pressure, cold sweats and heart attacks, and can cause death"
happy,20180710 #3 09.06 WIB finally the socialite gang gathered for a beautiful breakfast from TBS and Kelapa Gading #holiday #breakfast #beautiful #pizzahut #juanda #jakarta #indonesia #tuesday
sadness,back to maba lyfe. just got back to the boarding house at this hour. riding a motorbike. alone. dark streets. quiet. scared but have to be brave. oh my god this is how the last weeks of college are quat quat quatttt!
anger,"don't play with SARA. those who play with SARA especially approaching the political year, can almost certainly end in conflict. [url]"
happy,"yes, fighting over the plugs, they're all full :d on the karaoke bus, exchanging snacks, lol"
fear,"I'm always afraid if mom finds out I've been shopping even though I also used my own savings, but if mom is already nagging, I don't know why I'll regret shopping online then."
anger,"[username] I want to ask, sorry, why is it that my Telkomsel number ""emergency calls only"" always has no network even though my friend's Telkomsel number has a network. I've tried changing to another card and there is a network, but when I use my Telkomsel card, it ends up not working."
sadness,really love you so hard. parting with you especially. #feelinggift - [username] always makes you emotional but successfully forgets hunger. [url]
happy,"btw, salute to whoever made the Tokopedia ad that tells a story about someone's past about saving up to eat shrimp. with a fairly simple narrative but can directly hit me emotionally. well done"
happy,"alhamdulillah 'ala kulli haal, jazakumullah to Mr. Arief and Mr. Basyit for the guidance, direction, scribbles, revisions, nagging, etc. during this semester. stay healthy, sir. keep inspiring. #latepost"
anger,"[username] [username] You are included too, sis. Don't call people other than you netizens, if you are still included in the section. breaking the fast?! in this economy?!"
fear,"Hepatitis B is 100x more infectious than HIV/AIDS. Oh my, it's scary! And there is no cure for it."
happy,"[username] [username] [username] [username] Who doesn't admit that Aher is a great governor? Just look at the achievements of West Java, the holder of the highest number of intolerant cases for the 2015-2017 period. Now in 2017-2018, due to the impact of the DKI regional elections carried by PKS, Jakarta"
sadness,"This year's fasting feels really lacking in devotion, I can count the number of times I've prayed tarawih and recited the Koran, even though it's not certain that I'll be able to experience it again next year (*confessing* *but instead of reciting the Koran I'm still tweeting* :"
sadness,"everything seemed to be destroyed in an instant with just one photo. . . . . . . . . . . . . . . . . . . and in the end, I couldn't understand the meaning of the photo"
anger,"addeh, sir and sir, once again via vallen is just a victim, who must speak up so that it doesn't happen again. as a form of spreading awareness as well as punishment for anyone who dm her, stop. if you are harassed like that, just keep quiet? how can the perpetrator stop [url]"
sadness,"reading iim's reply makes me think again, saving this month to set a target to watch persib and buy an original jersey next month. not thinking about the future if sir is no longer around. there's no way I can ask sir who is already married. not good for his wife hmmmm. my brain is so shallow hehehehe"
love,hey my chick this is Asai Nanami my darling I love you oh my God I'm so proud of you oh my God your deep voice is so good oh my God oh my God this human is so cute [url]
anger,"yeah what's wrong with sharing it again, your post in the group has already sunk far. send this photo and that photo, you know yourself. I'm annoyed with you, miss."
love,"A good boyfriend is a boyfriend who advises you without ever shouting, but with gentleness and affection while smiling and looking into your eyes."
fear,"giving tea to my nephew. Two shirts, one pair of pants, one koko and one jacket are already more than half a million. Message: if you can't afford it financially, think again about having a child."
sadness,"asked by a friend to help wrap a gift for his wife as a wedding anniversary gift. then told to also include a romantic quote. I'm an expert, he said. in my heart I winced, you know :)"
sadness,"[username] recently, he said that he was sad to see his friends going through hard times. and they don't even want to have a chat group because they're worried that if someone doesn't reply, it will hurt their feelings. they're that soft :')"
love,true love is love.. when sayyidina ali karromallahu wajhah sleeps instead of Rasulullah
anger,"On Instagram, he's a hit, really hyped, the coolest, has lots of followers, he's handsome, he makes stories diligently. But when it comes to stock photos, he runs to me, asks me to go hunting here and there, it's annoying, you think it's embarrassing to take him to death"
happy,"queue at the bank situasyen: miss, what queue number did you get? 227 ma'am, just take this queue number so it's quicker ---200 *in my heart* good fortune for a good child"
sadness,"In the past years, I used to pass Malino once a month when hiking. Now, it seems like I can't reach this place anymore, hahah. Last time I was here was July 19, 2017. [url]"
happy,hahaha it's true that you continue to sin :p
anger,"If you were a girl, why wouldn't you be so nosy? Dweilah apasi ha apa o that's enough"
anger,why not ask Jakarta UMKM to produce trash bins from stainless steel? they said they wanted to reduce unemployment. more than 9 billion was given to Germany&gt
happy,"right, I'll miss you again later hahaha"
anger,"Those who like to eat shark fins, can you drown them, ma'am [username]? How can you only eat the fins of a fish as big as a Metromini? Eat the body too, right?"
anger,"the recording is already destroyed, the smart-ass squatting brain"
happy,"thank God, two days passed 100 million rupiah. thank you all friends. hopefully the target will be met soon, and fariz can have surgery soon"
happy,"statement [username] immediately God paid in cash.. thank you, God who controls human disgrace.. explain it.. explain it.. [url]"
anger,"[username] the PPDB system when there are 3 school choices is correct like in DKI, explain why there are 2 choices, please make it uniform in all provinces, the achievement path is proven by being registered with the education office, there must be a barcode on each certificate, if you lie you will be blocked immediately"
happy,"hepibesdey sis canteeeekk [username] live a long life, always be healthy and noble and become a much better person, stay cool, but don't be someone's mistress"
anger,dear [username] is there no system that detects to update changes in shipping costs? It's been 2018 and I keep paying every time I send a package because the shipping costs are incorrect.
anger,"Okay, this is the first and last time I go to a hotel without taking a shower, wearing flip-flops and looking like a bum, when I arrived at the hotel I was told to go up the stairs, and I was annoyed that there was an elevator there, why was I told to go up the stairs?? Luckily I'm fasting right now, sis."
happy,"Lorenzo is quite satisfied to be able to do something that Rossi can't. That is to be a champion with Ducati. Next year, he will go to Honda to be able to be a champion with 3 manufacturers. Hopefully he can be a world champion again."
anger,[username] [username] [username] just check which one is a certificate of inability and which one is a certificate of not being ashamed [username]
love,"just saw and really listened carefully to Nissa with her rising star Sabyan. There is no damage at all, the sound is flawless, clear, like a glass that has been washed with sunlight so it's clean and shiny. I'm surprised."
anger,"why does this seem like via vallen vs persija?? this is women vs sexual harassment hey. don't make it seem like persija supports sexual harassment. simic is indeed reckless and deserves punishment, but i'm sure his football career won't be disturbed. uno is still the deputy governor, right?"
anger,"I'm talking about it, let's talk together for another 12 days or more... but now it's your turn to chat, you don't reply, you reject the phone call, you say you're busy when you ask to meet... basically there are a million reasons why it's hard... if you want to avoid it, just say so. There's no need for that... it's such a classic"
fear,"God is so amazing that He created dreams in such detail, that the time and date can be seen, the heartbeat can be felt until we wake up and feel the fear that comes from the dream."
fear,"I'm starting work tomorrow, damn, I'm afraid it's hard to wake up, I started work at 6 in the morning, I'm making an alarm like this, I'm afraid I won't be able to wake up, pffft. [url]"
anger,"This is how a human who has a ""devil"" character... he considers himself ""god"" and is the most correct in practicing religion."
love,"[username] you can love Jaewon, you can care for Jaewon, you can be a bucin for Jaewon, you can be a good wife for Jaewon, just request what you want"
happy,[username] Hopefully his great service to Indonesia will still be remembered and will flow to the next generation of the nation.... aamiin
sadness,how is it possible for dirty actions and words to make your heart clean. and how can dirty words come from a clear heart? [allama thabathabai]
sadness,"who did that to me? yes, my friends who are mostly women too. it's no surprise to see women being bullied by other women. i experienced it too"
anger,"I intended to register a SIM card, I had finished entering my NIK number, but instead there was my family card number. How would I know? It's not true... My family card is the one who holds it, I'm the one who keeps it. Why does it have to be my family card?"
anger,"[username] yes, DMed via Twitter, I just happened to see it. Actually, it's okay to ask to delete photos from concerts or events if they don't want to. kind of jelly. But if you tell me to close it, I'm stupid."
love,"shouting your name in the pouring rain, looking at you from a distance, and praying in the silence of the night. This silent love is what I can maintain."
fear,"Just looking at the photo makes you scared, let alone experiencing it yourself, it makes you shiver... as if death is before your eyes."
happy,"The savior when you're hungry is just pop mie, bro. It's so delicious that it's addictive and doesn't make you emotional. So let's stock up on pop mie from now on so the fun can continue [url]"
happy,"[username] @8rianna_ present min, greetings from me in the salsa icikiwir segment, please read it long [username] [username] [username] thank you!"
fear,"I am not wrong if I ask [username], immediately order the Minister of Health to add a special room for ""mentally ill"" in every hospital. because, it is possible that after the presidential election, every hospital will be flooded with ""mentally ill"" patients. The signs in that direction are already there. currently many are stressed [url]"
happy,good work p. reward [username] makes Central Java more fun. When can we ride together again?? You can celebrate this by riding together. Happy!!! Happy. Happy
sadness,"Oh God, give him a new girlfriend, one who accepts him, one who likes him, one who isn't stingy, one who will pay for his meals, one who likes to ask first, one who isn't fussy. So that his heartache will go away. Amen"
anger,"when sexual harassment becomes a hot topic on all social media. It started with Ms. Gitasav's YouTube opinion, the Gitasav scandal that went viral until her Twitter account was deactivated, and ended with Ms. Via Vallen blowing up her chat with foreigners. I'm still not sold out thinking about the person who said:"
anger,and that's it. I looked for it in case it fell but it was impossible because there was no thud from the fall. I looked for it. Nothing. Even though I didn't move. I was in front of the mirror. Hhhh. Why. So annoyed
anger,"11.25 Tuesday-July 2018: see the news of elite political figures, the content is mutual claims, conflicts, differences of opinion and then bringing down. like the brain is in the knee 2018 is still so disgusting to me"
anger,"Nevolone's son is so angry, Anton!"
happy,"currently trying the Freeman lemon+mint mask. I swear this makes my face feel so good, it's kinda cool, it's kinda funny because it has mint in it maybe.......but it's really good wkaka"
love,"because of that human being I learned what he liked, I learned to be a gamer, hacking, psychology, tricky, deepening anime, drawing, IT, ect. not only that, I changed my attitude 360 ​​degrees and my dressing style at school."
happy,"get ready to #eradicatepoverty with my former favorite boss at GM, Mrs. Amel Santosodebora #creativityisstop #everythingforfreedom #motorcycle #customculture"
love,"I will wait for a night when you sleep soundly next to me, I will read you a love poem until you fall asleep with my love."
sadness,"a misunderstanding that results in disappointment. a disappointment that basically has no strong reason. however, when all the situations are clear again. it becomes something funny to remember."
fear,"remember remember!! don't approach adultery and don't commit adultery. hopefully the truck drivers and men who like to ""buy snacks"" will realize it #truck drivers also know #repent immediately"
happy,"[username] just finished suhoor, git, if you like both of them, you like it too, ehhhh, just now for suhoor, I used fried chicken and fried noodles."
anger,"continue...@bankmandiri I have contacted the Sabang branch office many times but they have not provided a solution..it is already June 5, 2018..please give us customers a solution on what we should do, don't just throw us here and there when we are called..but there is no solution"
sadness,"yes I also want to get married. but..... which man is that? It's nice to have a candidate. Me? I just want to hug a bolster pillow, thank God"
love,"when your request is no longer just asking for a new doll, papa knows he can't give you what you want. the words that come out of papa's mouth are ""no... can't!"" even though in his heart papa really wants to say ""yes honey, papa will buy it for you later"""
happy,"left early in the morning to teach until 10 o'clock, immediately went to campus, ordered a Gojek 3 times because it was far from the school to the busway stop, then it was scorching hot, traffic jams along the way because there were a lot of ticketing. took a TJ, thank God I could sit down, 2 hours of travel"
fear,"It's really scary how many bad people there are in the world. I hope that when you grow up you won't be like that, mean and without empathy. I hope Mbavan's badness just stops to the point of being annoying, not to the point of being evil, amen."
happy,Thank you God for all the blessings you have bestowed in my life. Your real love always accompanies me in every step I take. Today I am truly happy. Because God has brought me together with good people. [url]
sadness,"Hey, how does it feel to get a delicious thr or not? Semriwing2 like that, right? Tell me a little bit about how it feels, in my 20 years of life I've never had a thr :((("
sadness,"Dear Mr. [username], sir, there really is no holiday after Eid, sir:( How come you only have one day off, sir, just after returning from takbiran prayers, why do you immediately go abroad again, sir:( [url]"
sadness,"I'm at the UIN library, sleepy alone. Come here! Maybe someone wants to be on the cheerleading team or wants to teach me how to make a theoretical framework that has been left alone for the past 2 months. Hehe"
love,"I am loyal to one person, namely you, and I hold on to this promise that I want to live and die with you. Allah knows best. good prayers, and believe in your prayers. I can work away from him. I hope you understand that the only thing I love is you. trust me"
sadness,"As long as I'm still good, please come and go as you please, but remember one day I will change drastically, so don't ask why I changed, just ask yourself :)"
anger,"How important is the KPPN social media account for the campus or work unit? If there is already a tele or WA group, is it still relevant? I don't think so. It's better for the work unit to ask the group directly"
sadness,"It's better to hear the sound of bombs, thunder, lightning, or a volcanic eruption than to hear your crying that makes me unable to do anything."
sadness,"nb: if your students don't like your way/attitude. change it! poor thing, they will never be able to accept what you give. *don't teach in a selfish way. we follow your example, 'anyone' # curhatvan?"
fear,"So I like reading readers' comments on every scary story, it keeps me entertained. including the words xcan go to sleep when I think about it, xdare to go, I'm afraid, if the duk hostel tells the ghost story, it's really sleeping, hug the members. I can't even pee until dawn. this is our level of fear."
happy,[username] What is certain is that Ramadan is the month of the Quran's birthday because we do not know for sure when the revelation from Allah SWT began to be revealed through His angels to the Prophet Muhammad SAW.
sadness,"when people take tranquilizers, they are looked down upon. when they don't take them, they are called crazy. whatever people say. it doesn't produce a solution."
anger,"Actually I know my mom. Even Daniel would agree if I wanted to marry a foreigner as long as he knew the foreigner was visible in his eyes. But if Daniel wanted to be with me, he would just be living there. Oh no, God forbid, 7 generations, don't be cocky, Daniel, I won't choose you, I want to find a stable widower."
happy,"gurindam 12 by raja ali haji, i have read it since elementary school, so it is reading material when learning arabic-malay. this is phenomenal, seriously must try to read it all. [url]"
love,"[username] I can't believe it, it's been a week since we met. Since our first meeting, I've grown to love each of the members. Now I always imagine your presence every time I hear your songs."
fear,"Then when I reached the station again, he got angry because I used GoPay. Well, what do you like, whatever you like, whatever you want to pay via. Because I was scared, I just ran away and went to the station."
fear,"cyberspace... just saw it on IG, the video is scary... which one is hitting the girl with a big, stocky body who is being attacked and can't fight back?"
fear,"The scary thing was when he went to the kitchen and said he was going to cook. So he tried to turn on the stove. It was a stove. Then he was asked to sit down again. Finally, around 12 o'clock, he started to stay quiet and didn't move his hands. Thanks to the Indian drama on ANTV. But he still couldn't fully connect when asked to talk."
anger,"#prospectivehellresidents this is serious for all of you troll players, toxic noob players, especially in the vainglory game, I won't forgive you. Fuck hell, you bastards"
sadness,"Who in the world doesn't have haters? even a noble apostle has one. even Buddha has one. just the prophet Isa had one. Well, especially Eloh or me... yeah bro"
sadness,"You should be happy Kayun, because Khia has been willing to tag Kayun, taking a little time to remember Kayun, but instead of being happy Kayun is like that, like there is sadness in it hahaha"
happy,"what are the similarities between being single and fasting? yep, that's right. both are patient in holding back and waiting for true pleasure. believe that happiness will come in time... excited waiting for breaking the fast #semangatpuasa"
sadness,don't make this earth cry with our selfishness exploring all the natural resources that we have greedily and irresponsibly. happy world environment day [username] [url]
happy,"just found out that every edition of [username] is not only uploaded in full to youtube, but there are also split versions that have been cut per film. This is quite good for saving time and quota because the duration is only 10 minutes at most :)"
fear,"I've been advised to open my heart to a guy. Take it slow, they said. Don't be so indifferent. I haven't found the right one, what should I do? Besides, I'm happy right now. I really want to see someone dating. But when I see them fighting, I feel lazy."
love,"every time you smile at me, my heart soars and my eyes start to get confused... i love you too, a sentence that i want to hear come out of your lips. -d-"
anger,fuck u lol...you want to bring down agnezmo right..ha ha
love,"I hope you don't change bro, you're still the same as I know you. I don't care if you're lazy or what, the point is I know who you are. I've learned a lot from you bro, a lot. The point is I hope we can be friends in this world & the hereafter. nice to see you it gagal [username]"
sadness,"I'm just an ordinary woman. Disappointed, hurt, heartbroken, and finally I cry."
happy,"[username] only likes skinship with girlfriends. hug, kiss, perched on your thigh, sit on your lap, like that, hahaha, if you're with a girl friend, it's a bit awkward, nyahah"
anger,"Student attendance input is never balanced, I'm annoyed. My head and eyes are throbbing because I have to be super careful and I have to do it over and over again because it's not balanced."
happy,"baha... he went to the cashier after me. While lifting my shopping bag, I still saw my boss handing me his shopping"
fear,"Yesterday, I never played the video because of that.. I was afraid I wouldn't be able to sleep. The last one. BTW, I hope we don't choose the wrong answer for the next voting."
happy,"[username] [username] thank you very much, my president and cabinet, with the results of your noble performance, the Republic of Indonesia is not taken lightly, hopefully we can continue to maintain and safeguard this legacy"
anger,"not proven to set an example of good deeds, to those of us who are naughty. Come on bro, do more, talk less while leading."
happy,"#muktamar18imm this time seems to be a 'cool' congress. a congress that is 'aware' of the times. seen by the maximization of the website and other internet media. from the event countdown, participant registration to formator registration. cool!"
sadness,[username] [username] [username] Our democracy is indeed in decline at the moment because freedom of expression is continuously monitored by the authorities.
sadness,"on sale"". all of them are single. the front two have just broken up, the back one is not sure how long he has been single. with [username] and the other one said he didn't want to be mentioned. [url]"
anger,"I've been told a million times, bro.. Pak Harto was just cruel: PKI bandits rob you, which group are you descended from, bro??? hahahahaha"
love,about him. who was born into a happy family. with full love. with full affection. until he grew into a figure full of charisma loving and being loved by millions of people.
fear,"[username] yes nci .. sometimes I like to think that if life already wants all sorts of things, will Allah still give me breath tomorrow? hopefully we will always be protected aaamiiinnn"
fear,"4. Fear, what if I break up with you? What if I get cheated on? What if I get cheated on? What if I get invited to the doctor? What if I get asked to do something? What if I get asked to do something? What if I get asked to do something? What if I get asked to do something? There are many other fears."
sadness,"[username] It's such a shame because her vocals are suitable for being energetic, but never mind, I hope my bby goeun is safe and can show her vocals in the concept evaluation :"")"
fear,"I want to tell you that he can get along well with Susin, who has only been working for 2 months. It seems like they're really familiar, like school friends. and at that time I knew what Susin's personality really was. This D, if I pay attention, is also scary to talk to."
fear,"[username] Good evening sir, earlier around the Tanjung Barat flyover towards Ragunan there was a group of young people who seemed to want to take a taxi, sir, please take action, sir, thank you."
anger,"hey..hey you men, nowadays you still want to transfer/dp, it's sad if you get blocked after tf...so just be real if you want to meet women...hihiiiihii"
happy,"asked, buttoning his shirt and putting on his jacket. really, ican shook his head again at his friend's behavior, he's already handsome, whatever you want to do with him is also good. thanks, replied ezra smiling at ican ah, it's really beautiful"
anger,[username] [username] [username] Which country in the world can harbor liberalism? Afghanistan? Pakistan? Iran? Are they considered developed countries now? Which country still uses the caliphate?
love,"I really miss you, it's only been a few days since we last met and I already miss you. I really love you. I hope you get someone good, Maw. I don't want my beautiful future lawyer to hurt me."
happy,"reading information about the help of local residents to the rescue team for the rescue mission of children trapped in a cave in chiang rai, thailand.. makes me touched. they offer help without being asked. there are still many good people in this world :')"
love,"There are blessings in not joining the department orientation, because of not joining the orientation because of the bad luck (hurray) I got to know and get close, btw she's someone who doesn't make me excited about studying, she's a smart person, a fighter, an athlete, a model, an ambassador, a hit, etc. in essence, she's far from me who stayed behind lol, Ily, you're still excited!!"
anger,"People who don't know themselves are those whose seat next to them is empty but they put their jacket/bag in it, those who don't get a seat stand next to them but they still don't move their stuff :)"
anger,"I can't believe people who say that when a disaster befalls other people, it's considered a punishment, but when it befalls their own group, it's called a trial. I want to curse, you bastard!!"
sadness,"Ramadhan has just entered its 20th day. But me? Still like this, no changes. Even though I don't know if I'll still be around next year to meet Ramadhan #islahdiri"
anger,cursed shopping temptation is annoying~
anger,"it would be good if we switch positions. At first the wife is the one who controls, then there are accusations of not wearing enough. Let the husband control.. and see if there are still angry sentences that can be thrown out again? :"")"
anger,"it's useless to pile up evidence but deflate courage. look at the Munir case. what's the lack of evidence. look at the Udin case, the evidence was deliberately removed/eliminated. and other cases [url]"
sadness,"[username] hahaha once or twice I can understand especially if it's close. Well, if it's far away and it's like that all the time you might consider fucking your phone instead of me"
sadness,"The biggest image of the campus is when it wants to be accredited. All the rooms are tidied up, what used to be there is now... what used to be there is now removed."
sadness,"[username] @ Dear Mr. President. Please help us, our roads in Pasuruan City and Pasuruan Regency are badly damaged. Please help Mr. President to review the roads in Pasuruan City and Pasuruan Regency, East Java. The people are suffering from damaged roads."
happy,"In the past, if you wanted to text a lecturer, you had to really think about your words so that you were polite and afraid of saying something wrong, when you graduated, you were already like a friend, hahaha, what about the class president [username] [username] [url]"
anger,"[username] phone number 02122302243 since yesterday my useetv screen is blank.. please fix it immediately. and please send a technician to the field immediately.. I'm waiting for another hour.. please confirm I have to go to work, don't just tell customers to wait."
love,"It's already Maghrib, I'll pray first.. as usual I will mention your name in my prayers, this time I will be more serious in asking and begging Him for your healing and health and happiness. I love you [username] #getwellsoonleeteuk"
happy,"morningside - fazerdaze (2017) the songs are so nice to listen to during halodo aka summer at 10 am while cycling. nice to listen to when the mood is good + makes you excited. i like lucky girl, little uneasy, misread, jennifer and bedroom talks [url]"
anger,[username] [username] [username] [username] [username] [username] [username] [username] [username] [username] [username] are you tired of living freely? Asking to be arrested and imprisoned. Just wait.
fear,"I am not wrong if I ask [username], immediately order the Minister of Health to add a special room for ""mentally ill"" in every hospital. Because, it is possible that after the presidential election, every hospital will be flooded with ""mentally ill"" patients. The signs in that direction are already there. Currently, many are stressed"
fear,"The development of life is truly tremendous, it is all the result of things that are felt.. On the other hand, there are also those who choose not to be religious just by prioritizing basic human values/civilization [url]"
happy,[username] #poemnight whatever the reason only God knows... hopefully in the future they will receive retribution for their respective actions.... we can only pray that it doesn't happen again... amen ttd afternoon admin
love,"Yes, no matter how ugly Taka's face is in the photo, he still looks cute to me, but if it were another guy, he would definitely say in his heart, this guy is really cheesy"
anger,"My photos on Instagram are still there, I just forgot the password so I can't open it!! This must be the government's fault and why does Instagram use a password!! I even forgot, right? #stupid"
fear,"un sd gatakut samsek, un smp mayan sudah nervous, un sma panic panic magically. eh when it's already the final assignment tbtb think about everything. scared not to pass the exam registration when will work after graduation where. yaampon"
happy,"traveling to find new atmosphere and new knowledge, enjoying nature."
anger,"Netizens who feel that they are all right, coupled with the social environment in this country, make fighting sexual harassment very difficult. They normalize that. Time to speak up! Don't just stay silent and become a victim."
sadness,"My sleeping pattern is a mess, yawlaaaa~ since last Sunday until now~ I can only really slow down after dawn, and then I have to get up for work~"
sadness,"falling in love with the heart can cause heartache, falling in love with the soul can cause soulache. Okay, just do something ordinary, don't overdo it. It's not good"
anger,"[username] I haven't been able to withdraw the money in my wallet for 2 months because it's been frozen. Bukalapak has answered all the questions about the problematic sales and I've even sent all the evidence, but until now my wallet is still frozen."
happy,the joy with new friends is very exciting. . #newfamily . greetings cycling [username] [url] republiksepeda mtb_indo bikestable [username] gowesnusantara gowes_holic
love,I remembered my past and stories when my body was still covered in white and gray. I just realized at that time that first love had come to me.
