label,tweet
anger,"[USERNAME] Orderan GK-83526723, driver Gojek ngomel ke saya karena keterangan alamat yang saya tulis nggak bisa dilihat di aplikasi yang dia pegang. Padahal saya udah tulis lengkap, nomor rumah saya no. 10. Kesel deh, saya yang diomelin gara-gara aplikasi Gojek sendiri yang kurang kompatibel"
anger,"Aku tidak salah jika meminta kepada [USERNAME], segera perintahkan Menteri Kesehatan untuk menambah ruangan khusus ""Sakit Jiwa"" pada setiap Rumah Sakit. Sebab, tidak menutup kemungkinan, setiap Rumah Sakit akan dibanjiri Pasien ""Sakit Jiwa"". Tanda-tanda ke arah sana itu sudah ada. Saat ini banyak yang stres."
love,"Punya suami yang sayang sama keluarga seperti Papa, sayang banget sama keluarga Mama, seperti Papa yang disayang banget sama keluarga Mama ya Allah."
fear,Kenapa ya aku takut banget kalau mau ngomong atau muncul di grup gitu. Bener-bener panik gitu kalau harus muncul di grup. Gimana cara menghilanginnya ya.
sadness,"Kenapa baru sekarang, aku memilih diam lalu berlalu. Kesempatan sudah hilang, di tengah ribuan logika yang ku buang demi kesempatan untukmu"
sadness,[USERNAME] [USERNAME] .... Jakarta kembali diacak-acak .... Begitulah kalau memilih pemimpin yang tidak punya kemampuan sama sekali..... Warga yang menanggung derita.....
sadness,"[USERNAME] Yang aku kenal sudah menikah itu anak listrik mantannya teman-ku sih, dan sudah punya anak... sedangkan aku masih menunggu wisuda ???? ini memang sudah pada masanya menikah atau bagaimana sih ya"
happy,"Dulu setiap hari main game terus, ngomong-ngomong kasar, mau jadi apa?! Sekarang setiap hari main game terus, ngomong-ngomong kasar, mau jadi apa?! Youtuber gaming :') #recehkantwitter"
sadness,"Hari keempat, sebelum sarapan Pak Seno dan Ibu Tuti kembali berbicara dengan kami ""Kalian belum ikhlas ternyata,"" raut wajah kami pada saat itu sudah jauh berubah jika dibandingkan dengan kemarin, tertawa bercanda yang kemarin sempat hilang sudah kembali bersama kami di pagi itu."
fear,"Hari Senin kerja lembur bagai kuda. Hati-hati guys, bagi para pengendara motor cek dulu helmnya, siapa tahu ada serangga laba-laba atau pun kecoa."
anger,"Nelfon customer service [USERNAME] disuruh tunggu untuk membuat pelaporan, 7 menit and still go on tanpa kabar dari customer service, cuma disuruh tunggu. Ngapain? Lama banget. Aneh"
happy,"Pekerjaan tidak boleh mengganggu hobi, hobi tidak boleh merugikan pekerjaan, mari berolahraga tweeps [USERNAME] [USERNAME] [URL]"
sadness,"Dulu aku begitu menginginkanmu menjadi nadi pada pergelangan tanganku, waktu berjalan, berlalu bersama iringan sunyi. Kini kau hanyalah sebuah jantung, yang bahkan degupnya tak ingin ku dengar."
fear,Selalu takut kalau mama tahu aku habis berbelanja padahal belanja juga pakai tabungan sendiri cuma kalau mama sudah ngomel entah kenapa jadi menyesal sendiri sudah belanja online terus
happy,"Berusaha ikhlas dan pasrah. Hasil? serahkan sama yang di atas. Allah sudah mengatur segalanya, karena Dia tahu yang terbaik untuk umat-Nya. Usaha tidak akan mengkhianati hasil kok:)) *semangatindirisendiri*"
love,"Hal yang aku suka dari ayah itu salah satunya adalah kesetiaannya, di mana mampu buktikan kalau cinta cukup satu untuk seumur hidup. Berani melakukan apapun yang penting bisa hidup bersama sang pujaan hati sampai mati."
sadness,"Padahal setiap mau tidur sudah cuci muka. Sudah perawatan kulit rutin. Tapi setiap haid pasti muncul satu dua jerawat. Ya bedanya setelah rajin perawatan kulit jerawat jadi mudah diatasi. Dulu long long time ago jerawat membandel, besar kali. Bisa muncul sampai lima sekaligus."
sadness,"Jadi, ini hari ketiga Gue kenak gondongan. Auk darimana asalnya. Sudah gerah ini rasanya tiap malam tidak bisa tidur karena nyerinya sampe ke kepala"
sadness,"Akhir-akhir ini merasa sendiri terus. Iya sih, tidak ada yang bisa diharapkan. Masing-masing punya kehidupan dan kesibukannya masing-masing. Sekedar untuk cerita saja susah. Sahabat memang susah dicarinya. Jadi bersyukurlah yang punya sahabat di kalaan happy dan susah namun mereka selalu ada disisi kita."
sadness,"Tersenyum saja walau terpaksa saat kau di khianati sahabat atas janji dan sumpah setianya, karena kau sedang di perlihatkan betapa bangsatnya dia dan dijauhkannya hatimu dari memberi rasa sayang padanya."
sadness,"Ada manusia yang berusaha melihat nasib dan masa depannya, mereka mencari orang pintar untuk meramal masa depannya, padahal sang peramal pun tidak pernah tahu masa depannya, ibarat orang buta dituntun orang buta demikianlah orang yang mengandalkan nasib dan masa depannya kepada peramal."
happy,Hiburan di handphone kalau tidak melihat #recehkantwitter ya minta google assistant untuk mengirimkan joke macam ini. Hidupku memang seperti uang kembalian. [URL]
anger,@lampupetir Perempuan macam mana lah yang opininya bisa semur itu astaga. Kebanyakan memberi free ke cowok lain kali ya jadinya begitu aja gitu. Gila sih. Kesel bacanya gw
anger,"Beginilah Manusia Yang Berwatak ""Setan"" .. Dia Anggap dirinya ""Tuhan"" dan Paling Benar dalam Menjalankan Agama."
love,"Happy anniversary kalian! Langgeng terus ya, jangan suka berantem, kompak terus wkwk, makin saling cinta, makin saling sayang I love you."
love,"Kesabaranmu menghadapiku yang membuatku bertahan, perhatianmu yang membuatku bertahan sayangmu pada ku pulang yang membuatmu bertahan, keyakinanmu menjagaku lah yang membuatku bertahan... terimakasih sayang semoga bisa lewati semua #LDRkronis"
anger,"@username Pelanggan Setia, tagihan Anda bulan Mei Rp 17.751. Lakukan pembayaran sebelum jatuh tempo tanggal 18 Juni 2018. Abaikan jika sudah bayar. CS Twitter: @username Ini tagihan apa???"
anger,"Paling males kalo udah ngeliat orang ngomong komentar dll kayak udah bener suci atas sampe bawah tapi zonk. Ntar kalau nyinyir jawabnya ""berhijrah itu mudah kok, cuma istiqomahnya yang susah"" iya paham, intinya eneg aja jilbab, aneh kok musiman dulu kemana? Ke mall? Clubbing? Curhatan penuh, maaf."
anger,"[USERNAME] biasanya jam segini sinyal bagus... Nah ini tetap aka buruk, Sama kayak di siang hari.... Semakin hari Kualitas Sinyal Semakin kacau"
happy,Tahun ini kayanya Produser Na Young-suk memberi kado ulang tahun paling spesial... Karena serial New Journey to the West bakal lanjut di musim ke-5 dan kalau aku ga salah ini bakal jadi comeback-nya Kyuhyun abis wamil. Selamat..
sadness,"Ada moment dimana saat bawa motor dari tabing limau manis setelah satu jam, ada tempat yang kalau kita udah sampai disana hawa yang tadinya terik ""badangkang"" jadi adem seadem ademnya, karena jalannya kayak hutan ketutup pohon semua, sesimple itu pun aku kangen."
sadness,"Itulah pentingnya materi kode etik diajarkan sejak Sekolah Dasar, atau minimal ilmu-ilmu dasar untuk berbuat baik, sopan, teratur. Kalau enggak ya jadinya kaya gitu bablas, enggak peka keadaan. Gue lupa dulu Bimbingan Konseling, atau Pendidikan Kewarganegaraan atau Sosiologi dan Antropologi bahas apaan, ya ada si kesananya tapi enggak khusus, jadi enggak ngena."
happy,"Materi Mister Roger Tol (Belanda) terkait dunia pertunjukan di Indonesia. Wow... Keren banget ya, negara kita ternyata punya 700 bahasa. Hehe."
sadness,"Saat aktif di Instagram, merasa Twitter ini tempat melarikan diri. Saat lebih sering mencuit, merasa Instagram itu mal... aku dangkal, butuh hingar, ingin di pasar."
love,Tahukah kamu bahwa pada saat itu papa merasa gagal membuat anaknya tersenyum? Saat kamu diwisuda sebagai seorang sarjana papa adalah orang pertama yang berdiri dan memberi tepuk tangan untukmu.
sadness,Satu bulan dua kali putus berapa lama memang kamu jadian dia labil sangat kayak begitu deh 😔
happy,Ada 10 seri aslinya. Buku pertama Joe. Punya koleksi semuanya. Ceritanya Keren. Mbahnya Travel Blogger ini. Gara-gara buku unit terinspirasi keliling Indonesia.
sadness,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Butuh tempat yang nyaman agar supaya betah dan tidak berpaling
anger,"Pernah pacaran diputusin karena dia mau istiqomah konon katanya hijrah, aku takut mereka, kita pisah. Besoknya pasang foto gandengan sama perempuan. Semoga tempatnya memang di neraka."
love,"Benny: nay, kata orang-orang, api itu panas. Naya: ya iyalah, Ben. Benny: tapi ada yang lebih panas lagi, nay. Naya: apaan itu, Ben? Benny: kobaran cinta aku, nay. Naya: O in aja."
sadness,"Mencintai kamu itu tidak sulit, yang sulit itu adalah bertahan mencintai kamu yang sudah jelas masih mencintai orang lain. Yang sulit mengikhlaskan cinta sejati agar bisa berbahagia tanpa harus membebani diri dan keluarganya."
happy,"Jalan-jalan cari suasana baru dan pengetahuan baru, menikmati alam."
fear,"Ketika waktu ada seorang cowok mulai sering meneleponmu, atau bahkan datang ke rumah untuk menemui kamu, papa akan memasang wajah paling cool sedunia. Papa sesekali menguping atau mengintip saat kamu sedang ngobrol berdua di ruang tamu."
love,"Aww thank you Ainin sayang. Aamiin, semoga dipermudahkan. I love you even more, hahahaha. Okay, I'll change right now!!! Hehehehe, thank you again."
anger,[USERNAME] mana min jawaban dari permasalahan sinyal di area Pondok Kelapa Jakarta Timur sudahkah ada jawaban/saya harus ganti kartu karena device saya sebanyak dua puluh dua pakai kartu tri
happy,"Belum pernah foto berdua.. cuma ada foto ini.. . . Happy blessed day Pak Guru Bonar Sihombing..!! . . Panjang umur, sehat selalu dan senantiasa diberkati"
love,"Adalah bapak yang setia mendampingi ibu. Adalah bapak yang terus berusaha melucu bikin ibu ketawa. Adalah bapak yang masih menganggap anak 24 tahun ini masih kecil. Adalah bapak yang paling cemburu ketika ada laki-laki datang ke gadisnya. Luar biasa ya. Cinta sekali, bapak."
sadness,"Gagal anniversary ya, sabar ya jangan galau."
anger,"Nggak ""Ok"". Saya dulu pengagum [USERNAME]. Sekarang tidak respek"
anger,"Siapa sih yang dipercaya polisi yang sudah bekerja dengan tepat waktu dan cekatan, tetapi tidak dipercaya, mungkin hanya di sini lari ke Arab itu saja yang dipercaya, bagaimana rakyat mau percaya dan yang selalu nyinyir tanpa bukti"
anger,Sedap kali kau ya bobok di kasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. Bacanya pakai logat mamak dahlia di Keluarga Badak
fear,Malam ini saya sangat khawatir dan itu mengganggu tidur malam saya.
fear,"Dibalik cewek yang memberikan kepercayaan kepada pasangannya, ada keraguan dan takut kehilangan. Karena mereka tahu bahwa dirinya begitu banyak memiliki kekurangan dan diluar sana banyak yang lebih baik dari dirinya."
sadness,"Tabungan rencana bagus karena dipaksa, jeleknya ada penalti kalo berhenti di tengah jalan. Bunganya gak jauh beda sama deposito yang bisa dicopet dikit di tengah jalan kalau butuh. Sekarang pun masih bayarin sekolah, sekolah ibunya Amme."
sadness,"Terkadang ingat dulu minat diri ini tuh ingin jadi pegawai Badan Pengawas Obat dan Makanan, sampai sudah mengambil Ujian Masuk Bersama di Universitas Negeri Jakarta jurusan kimia murni, tapi apalah daya masuknya malah Sistem Informasi di Gunadarma, bukan-bukan jadi pegawai staf Teknologi Informasi, kerjanya jauh sekali, hahahaha dan sekarang minat kerja di laboratorium muncul lagi tapi sudah terlambat, siiss."
fear,"Kok saya yang dipilih sih takut memalukan universitas walaupun 1 kampus terdiri dari 10 orang dan tidak sendiri, tapi kan ini lawannya mahasiswa seluruh Indonesia ya kali bor."
fear,"Kalo gua sih karena trauma, gua sering digodain banci di jalan, tangan gua pernah dipegang dia, titit gua hampir dipegang. Pas di stasiun lagi anter mantan gua pulang, dulu ada banci godain, ngajak nganu di kosan, wanjay."
sadness,"Waaaaa pengen tapi ""ga guna"" (tidak dipakai gitu sekarang mah) (@ Starbucks di Jakarta Barat, DKI Jakarta)"
fear,Tapi kemudian ada yang ragu-ragu karena perawatannya tercatat di riwayat BPJS. Takut saat dibaca sebagai tidak sehat mental.
anger,"Jadi dulu pernah bilang begini ""Mas kamu cuma main-main doang ya sama saya? ya enggak lah begitu, kalau buat main-main saja mengapa saya sampai menunggumu bertahun-tahun? rajin banget saya"" and finally putus-putus juga haha makan tuh"
love,"Penyemangat hidupku adalah Ayah dan Ibu atau Keluargaku. Terima kasih atas keluargaku. Tak akan aku lupakan semua. Dengan perkataan ""Keluargaku yang kusayang""."
happy,"Ini apa gara thread-nya [USERNAME] kemarin2 tentang old money versus OKB gitu sih akhirnya #OldMoneyGakNgerasain jadi trending topic, ya lumayan juga ya buat #RecehkanTwitter"
anger,godaan shopping yang terkutuk sebel~
happy,"Menyantuni anak yatim adalah sebuah kewajiban. Mereka juga berhak bahagia seperti kita, layak untuk bahagia. Pramuka peduli untuk mereka, pramuka untuk Indonesia."
sadness,Waktu masih zaman sekolah kalau ada laki-laki yang suka boro-boro mau merespon ..yang ada malunya minta ampun sampe tuh laki malah dimusuhi!! Tapi bocah zaman sekarang jomblo sebentar galaunya minta ampun  ..bagaimana kalau mereka seperti saya yang jomblo 7 tahun  #OldMoneyGakNgerasain
happy,"Cie cie, jeng Domi abis menang lawan Kei langsung di sambut hangat girlfriend Kimlad. Halaaah sandiwara."
happy,"Tapi walaupun dia buka sekolah, isi video Instagram-nya tuh pengetahuan buat modelling semua. Wonder hasn't she think about all the professional model that could look into her profile instead and stole all the knowledge? Emang beda lah ya kalau orang humble."
anger,"[USERNAME] Lho bukannya aku pernah menawarkan diri ke kamu sejak tahun 2016-2017 lalu, saat kamu masih bekerja sebagai Sales Force mobil Honda dan sampai pindah ke Suzuki dan menawarkan diri kok itu, tapi malah kamu blokir WhatsApp aku."
love,"Risha sayang Mas, imbuhnya, kemudian mendaratkan ciuman singkat di atas bibir Arsya. Dan setelah menarik diri, Arisha mengulum senyum dan buru-buru bersiap untuk pergi."
anger,Niat ingin tidur di awal karena besok pagi anter ibu negara belanja bahan kue terus lagi dan lagi harus ke catatan sipil EKTP gue belum kelar sudah mau 2 tahun malam ini
happy,"Dengan santainya pakai kaos, celana panjang, sendal jepit, rambut dikepang, wajah kusut, modal laptop sama handphone, jalan sendirian. Sudah lengkap sekali."
anger,Bentar lagi padahal pakai macet segala.
happy,Alhamdulillah akhirnya bisa makan sahur bareng mbah google walaupun cerewet #KulinerTradisional #kulinerBanyuwangi #BakulKuliner #WarungLya [URL]
sadness,"Dari dulu hingga sekarang, sebagaimana biasanya, setiap kali memasuki bulan Ramadan, kegiatan pariwisata di Indonesia terasa agak lesu. Apakah Anda meraskan hal ini? Jumlah perjalanan wisatawan nusantara di tanah air, cenderung mengalami penurunan. #VIWIHotDealsForMiddleEast"
happy,"Dia 30 tahun, dengan status pekerjaan padat. Aku padahal udah mau 27 (selo banget) caraku biar di WhatsApp itu konyol abis sih HAHA. Tapi it works, so"
anger,"[USERNAME] Kalah sudah kalah pamor ya beginilah jadinya, ngomongnya asal njeplak Wae, melemahkan seseorang, menciptakan ujaran kebencian, menyebarkan berita HOAX dll. Tak pantaslah seorang yang katanya tokoh nasional di negeri ini, bicaranya selalu k"
fear,Akhirnya kita langsung pada bingung saling tatap-tatapan muka begitu. Merinding dan pastinya takut banget. Akhirnya tidak pikir panjang lari dah kita semua.
anger,"Jaman dulu dipanggil nama sama cewek yang di suka aja udah gemetaran ngalahin tes panlok akademi militer, lah sekarang kalau tidak pap tata katanya tidak sayang, sadar woyy dia itu cewek yang berusaha mati-matian di bahagiain ayahnya, jangan lo rusak begitu saja buat nurutin nafsu lo #OldMoneyGakNgerasain"
anger,[USERNAME] [USERNAME] [USERNAME] Bodoh amat Bonek The Jak tidak bisa akur kalau modelnya mereka begituan. Jijik kalau harus satu mindset sama mereka. Goblok permanen.
happy,"Sekitar jam 20.00 hari ini saya naik Trans Jogja dari Jalan Kaliurang (depan De Mata Museum) ke Bandara, di dalam Trans cuma ada saya sama seorang bapak, sumpah suka banget sama pelayanan mas-masnya. Udah ramah, senyum, dan tidak sungkan ngajak ngobrol para penumpang. Salut [USERNAME]"
fear,[@askmf] Tadi jam 10 gua beraniin buat chat dia duluan. Tapi sampe sekarang masih takut buka chat (aplikasinya gua stop jadi gak ada notif) gua takut gagal :(
happy,"Self Titled - Bin Idris (2016) Aku tau mas Haikal dan kawan-kawan jago banget bikin ambience jadi nada di Sigmun, di album ini aku kaget soalnya lagu-lagunya sama ambience di MV-nya benar-benar persis sama apa yang aku bayangkan pas denger lagunya. Keren. Aku suka lagu Dalam Wangi, Calm Water, Rebahan."
fear,Dari pada update kesel-kedel Mending update resep makanan buat buka dan sahur Tapi ntar takut jadi ada yang kesel :( *negatif thinking* *astaghfirullah* #baru nikah
fear,Katanya dokter gigi sih kalau makan jangan sebelah doang (kiri saja atau kanan saja) nanti bisa dislokasi atau apa gitu rahangnya..
happy,"Malam ini ceritanya masih berbagi cerita dengan kawan lama semasa SMA, banyak sekali hal yang dibahas mulai absurd, serius sampai percintaan, serasa masih SMA padahal sudah pada kerja tapi katanya umur boleh tua jiwa jangan, njay."
happy,"#OldMoneyGakNgerasain Beli dodol lipet yang bisa dibentuk-bentuk. Gw paling suka bentuk burung-burungan yang bisa bunyi. Atau kalau lagi bosan, dodolnya dikasih sagu lalu jadi kayak rambut nenek sihir gitu. Lol"
happy,"Desa Tesbatan. Beberapa kali ke kampung halaman bokap, gw gak nyangka kalau ternyata ada area persawahan sebagus ini. Maklum aja, selama mampir ke Desa Tesbatan, Amarasi, gw cuma mentok."
love,Selain permen jahe yang kenyal itu aku juga suka permen sugus... selalu menyimpan permen sugus di kulkas. Paling suka sugus purple grape. Dari zaman masih TK sampai sekarang rasanya tidak berubah... mengingatkan.
fear,"Kok serem... Seriusan itu? Btw ini sudah lama. Pas SMA sekitar 3 tahun yang lalu, badan makin cungkring emang :"") makan banyak tidak berpengaruh"
happy,"Jadi ingat waktu kecil. Ketika awal belajar sepeda, awalnya dipelankan dari belakang eh perlahan akhirnya dilepas dan bisa mengayuh sepeda sendiri. Bisa sendiri sampai detik ini hehe"
sadness,"Sebenernya badan ini kurang sehat dibawa makam susah, keringat dingin dari pagi tapi dibawa sehat untuk d'bawel apalagi ada acha, karena janji udah lama. Udah ke toilet 5x ditahan kalau gak ditahan bakal lebih, hmmm."
love,"@Username Karena kamu dilahirkan dari rahim seorang perempuan, yang kamu robek tubuhnya agar kamu bisa hidup dan merasakan kasih sayangnya. Maka berikan kasih sayang pada wanitamu itu setulus kasih ibumu <3"
fear,"Barusan aku mau ke kamar mandi terus sampingnya kan kamar si mbah kan terus dia lagi nyanyi (nadanya doang ga pake lirik) lagu jawa dong terus aku tanya kan mbah kenapa belom tidur terus dia ngomong ""ora usah ndok ora usah ndok"" berkali-kali sambil kek ngusir gitu aku takut dong sampai ga jadi pipis"
fear,"Melihat Fotonya Saja Bikin Ngeri, Apalagi Mengalami Sendiri Merinding... Seolah kematian ada di depan mata"
sadness,"Sayang, aku rindu. Rindu akan senyummu, rindu akan mata indahmu, rindu akan semua tentangmu, sayang. Iya sayang, sayangnya kamu tidak mampu merasakan rindu ini."
fear,Sejak kapan saya mengikuti dia dan semenjak kapan saya di follow back ini aneh
anger,"Saya tidak butuh maaf, 3 minggu berturut-turut network kalian down terus. Kami sebagai pelanggan dirugikan, saya minta KOMPENSASI!!!"
fear,"Wkwk lucu sekali dasar dinda, aku tadi lihat chatnya astaghfirullah kalo aku pas mau buka udah degdegan waswas mengapa pagi-pagi kirim chat sebanyak itu"
happy,PERSIBKU MENANG LAGI .. PERSIBKU MENANG LAGI .. Oooo ..Oooo ..Oooo .. Oooooooooo .. [USERNAME] #PERSIBDAY #pucuk #JUARA #awaydays #bantul #bobotoh saalam dunya #bangga mengawalmu
fear,"Ceritanya saya lagi mendengarkan lagu lalu saya sambungkan ke speaker, lalu ke shuffle lagunya Suga yang ini. Nah saya kaget karena awalnya Suga seperti mendesah gitu, takut orang rumah mikir macam-macam saya sampai gugup lari mengecilkan volume kok masih keras suaranya, langsung saya matikan."
anger,"Addeh, Mas dan Bapak sekalian, sekali lagi Via Vallen hanyalah KORBAN, yang mesti speak up agar supaya TIDAK TERULANG kembali. Sebagai bentuk spread awareness sekaligus hukuman buat siapapun yang ngeDM dia agar stop. Kamu kalau dilecehkan seperti itu diam aja? bagaimana pelaku mau berhenti."
sadness,"[USERNAME] Uwaaaa, mataku rabun, aku bacanya agak diusir, makanya bingung :( tetott, Mitsubishi Terios, ""yaak, kiri, Terios Terios bang, ayo Terios!!"""
anger,Ini negara hukum. Hukum harus menjadi panglima. Jika ada yang tidak sependapat dengan apa yang disampaikan Polri lakukan upaya hukum daripada hanya nyinyir saja.
anger,"Lalu bagaimana dengan negara? Mereka akan kehilangan banyak pendapatan dari cukai rokok. Hutang negara akan semakin banyak. Ah, itu kan hanya pembenaranmu saja. Coba lihat ini! Bagaimana? Apa pendapatmu masih sama? [URL]"
happy,"Tanpa keberpihakan politik tertentu, saya salut dengan beliau dan semoga jejaknya diikuti oleh yang senada kegiatannya dengan beliau. Dunia politik biar dijalankan oleh politisi. Harus ada yang ""jaga gawang"" masing-masing."
happy,"Lagu ini saya persembahkan untuk pak [USERNAME] dan pak Walikota Solo, Pak FX Hadi Rudyatmo karena membuat Kota Solo lebih dikenal luas berkat lagu Solo yang dibuat [USERNAME] [USERNAME] [URL] #Solo"
happy,"Terima kasih juga buat teman-teman basis [USERNAME] yang sudah bersedia meluangkan waktunya untuk menjadi panitia. Semoga Allah SWT senantiasa memberikan rezeki yang halal dan berkah untuk kita semua, amin."
happy,"Ceritanya makan malam ini ala-alai korea. Pas belanja bulanan, eh nemu daging premium lagi diskon. Langsung deh diambil. Nasi putih, nori, minyak wijen, wijen aduk jadi satu. Sapi lada hitam."
anger,Kalau berita ini benar.. Sungguh menggelikan sekaligus menjijikkan... Lebih parah merendahkan martabat diri bangsa dan masyarakat Indonesia... Semoga itu Hoax... [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL] [URL]
happy,[@USERNAME] [@USERNAME] Lagu ya? Banyak sih. Tapi aku benar-benar suka sama awake karena lagu itu membuat aku semangat mengejar mimpiku untuk mendapatkan sertifikat bahasa Jepang
fear,"Ini benar-benar membuat terkejut balik kanan menangis teriak. Saat di rumah mbak di Trihanggo, malam-malam mencuci lanjut menjemur di samping rumah. Dan... Seperti ada yang bersiul. Padahal gelap. Saat diamati, buset. Suguhan kain mori-nya sudah kusam, wajahnya hitam"
happy,"Oh seperti itu ya. Seru dong ya. Semoga terus sukses ya. Walaupun tak lagi mendengarkan suaramu dibalik radio, tapi mungkin akan membaca karyamu."
anger,"[USERNAME] Mak Lampir dibully karena memberantas nyamuk yang tidak pernah tuntas dan selalu gagal menyelamatkan sang penguasa akan tetapi selalu tampil seolah-olah apa gitu, padahal kita semua sudah tahu dari dulu bahwa ..... ahhh sudahlah ......."
love,"Tanggapanku. Aku cinta kamu apa adanya. Apa ya. Aku mengerti setiap sisi dirimu, karena kita kan kembaran..aku ngerti kalau kamu orangnya perhitungan, organized, kita sama-sama tidak mikirin penampilam dan pasangan, tapi di sisi lain juga perfectionist. Ya pokoknya i feel you"
happy,"Selepas Munas Kesatuan Aksi Himpunan Mahasiswa Islam kemarin kami Pengurus Komisariat Mahasiswa Daerah [USERNAME] sempat menikmati Kopi Kok Tong, mantab rasanya Kanda. Sehat dan sukses terus kanda.. Barakallah [URL]"
love,"Hanya melihat notifikasi WhatsApp dibalas, kebahagiaannya setengah mati, kegembiraannya berhari-hari. Instagram story dilihat dan Instagram post di like, kegirangan terbawa mimpi. Jatuh cinta itu seringkali membuat seseorang jadi kekanak-kanakan lagi ya ... [URL]"
happy,"Serial komedi tahun 2013, cuma satu musim. Ceritanya mbak-mbak yang masih muda menikah sama duda tiga anak, kadang malah dua mantan istrinya juga ngumpul di rumah. Receh banget asli."
fear,"[USERNAME] yaah berarti gua dosa dong? Masalahnya nyokap gua kalau nyuruh gua beli kopi ga ditanyain kembaliannya, yaudah gua inisiatif aja tabungin(:"
love,"Happy Anniversary My Love, terima kasih sudah menemaniku selama tiga bulan ini. Sungguh tidak terasa sudah begitu lama perjalanan ini, selama ini aku merasa belum memberikan apa-apa untukmu. Maaf aku tidak bisa romantis, pekerjaanku hanya menjahili kamu. Namun, kamu harus percaya setiap detik aku selalu menyayangimu."
fear,Di kantor baru ditantang membuat marketing plan dan harus bisa membuat co-branding dengan bank biru. Takut tidak bisa. Belum tahu gimana strateginya. Dan aku sudah kepalang resign di kantor sekarang.
anger,"Selama saya jadi Kepala Departemen sampai jadi General Manager Hotel, saya paling benci dan langsung kepala saya bertanduk kalau ada anak buah saya ditanya jawabnya tidak tahu, sekali saya maafkan, kedua kali ketiga dst masih jawab TIDAK TAHU? plaakkk #%\?+=*%"
anger,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Donggo2 ini lah yang sebenarnya pemecah belah NKRI kenapa tidak di tindak mana BPIP..
fear,"Tapi bahaya juga sih, Cal, kalau gitu. Amit-amit, karena kepolosan si ibu, sieun kan disuruh motong ayam malah motong sapi. Goreng bala-bala juga nggak bisa"
love,"Meneriakkan namamu di deras hujan, memandangmu dari kejauhan, dan berdoa di hening malam. Cinta dalam diam ini lah yang mampu kupertahankan."
fear,Pikirkan bagaimana kondisi kita di akhirat nanti. Perbanyak bekal untuk akhirat. Atau kita lebih suka amalan kita dibalas di dunia? Apakah kenikmatan dunia sudah menjadi tujuan utama?
happy,"Membaca informasi tentang bantuan warga sekitar kepada rescue team untuk misi penyelamatan anak-anak yang terjebak di gua di Chiang Rai, Thailand.. bikin terharu. Mereka menawarkan bantuan tanpa diminta. Masih banyak orang baik di dunia ini :')"
happy,"Berita baik hari ini, Alhamdulillah Kim #KAI buka Instagram lagi. Karena dulu belum sempat jadi soul pas dia punya akun Amteun, welcome back Mr. Ato #KaiOnInstagram. Also goodnite wangjanim."
happy,Wah bagus deh itu yang mau duet juga yang sudah legend. By the way mereka ada ngomong mau dueg itu di mana dan kapan?
happy,"Abis sahur, sholat subuh, balik tidur lagi, bangun jam 6.30 dan sampai ruangan jam 7 kurang 5 menit, sepertinya saya harus mengapresiasi diri sendiri karena dapat mandi, seragam, pakai bedak serta lipstik dan berjalan dalam waktu 25 menit."
anger,Pecinta Kpop salty? Ya siapa sih yang suka everyone insulting things or people whom you passionate about. Elo-nya aja otaknya pada enggak ada. EQ-nya jongkok. Belajar menghargai. Percuma belajar PPKn.
sadness,"Duh... kok sedih ya, naikin berat badan susah tapi turunnya mudah banget puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kayak ayam negeri... Amin... #RecehkanTwitter #kapangemuk"
sadness,"Ke Sushi Tei cuma mau bikin boomerang sama tag location pamer daftar menu kayak sambil membatin 'dasar kismin, kalian tidak bisa seperti gini, wek!'"
sadness,"Hari ini ibumu sudah berusia 29 tahun ulang tahun ke 2 tanpa ada kue dariku dan aku di dekatnya. Qyara kau tau, begitu inginnya aku selalu ada di setiap momen dalam hidupnya. Betapa aku ingin hadir dalam segala hal yang menyenangkan dalam hidupnya. Tapi tak bisa kulakukan itu sayang."
fear,"Wallahu a'lam... saya tidak mau sok tau, takut... ilmu saya masih cetak banget, jadi cukup 10 kesimpulan yang sudah jelas ada di Al-Quran dan Hadits itu saja yang saya yakini, selebihnya Wallahu a'lam..."
love,"Aku ramal kamu akan datang ke rumahku bertemu orangtuaku, entah itu sebagai tamu undangan di pernikahanku atau justru sebagai pendampingku. Aku yakin itu"
anger,"Ternyata banyak fans kpop dadakan ya, mending lisa gak usah kesini saja kalau begini caranya, tanpa dipromosikan pasti banyak juga yang datang ke fanmeetingnya lisa, aku kesal kak liatnya [USERNAME]"
fear,"Ngeri.. Ternyata Popok Sekali Pakai Jadi Pemicu Utama Infeksi Saluran Kencing. Jangan lengah dengan kepraktisan popok sekali pakai. Karena jika tak perhatikan hal ini, bahaya bisa mendekati si kecil"
