label,tweet
sadness,"Masih galau juga sih tapi solusi utama ku sih bikin target dan rencana, mau ngapain saja di umur sekian. Terus fokus pada usaha untuk mencapai itu, agar tidak terus kepikiran problem quarter life crisis."
happy,"Gapapa miss .. Kami EXO-Ls bakalan tetap menunggu, kami pasti tahu susah payahnya buat datangin EXO .. Semangat miss .. Fighting, Aeris! Ada lain waktu dan kita bakal ketemu uri EXO, jangan bersedih lagi."
sadness,"Moon cintars!! Sedi banget dong, Udah kayak cinta segienam, banyak yang mati, Ngerap si ini nikah sama si ini malah nikah sama si itu.. Sad ending pula"
anger,[USERNAME] [USERNAME] [USERNAME] Ada di beberapa tempat sudah disediakan tempat. Contohnya pasar gembrong. Tetap saja yang dipakai trotoar. Kami menghargai pedagang tetapi negeri ini juga punya aturan agar semua happy.
happy,Insyaallah kalau saya ada rezeki bisa foto bareng Tommy saya tidak bakal kasih aturan ini itu ini itu ribet! Saya post kesini bukan buat pamer tapi berbagi kebahagiaan jadi crop lah komuk saya sesuka hati anda. [URL]
love,"Tanggapanku. Aku cinta kamu apa adanya. Apa ya. Aku mengerti setiap sisi dirimu, karena kita kan kembaran..aku ngerti kalau kamu orangnya perhitungan, organized, kita sama-sama tidak mikirin penampilam dan pasangan, tapi di sisi lain juga perfectionist. Ya pokoknya i feel you"
love,"Kasih sayang merupakan suatu anugrah terbesar dalam kehidupan, terlebih lagi jika Anda telah memiliki orang yang mau memberikannya dengan ikhlas dan tulus pada diri Anda."
happy,"Universitas Negeri Surakarta yang mendaftar 92.000, kampusnya cuma butuh 8200. Kamu yang keterima, selamat sudah mengalahkan sekian ribu orang...."
sadness,"Sebenarnya sepi itu tidak ada, yang ada hanyalah kondisi lupa. Lupa bahwa Tuhan selalu bersamamu."
happy,"Terserah emak gue naksir semua sama baju yang gue beli dong  Terus nih, beliau pengen gamis yang dari hasil wawasan satu setengah jam cuma dapat satu itu. Lalu besok, beliau minta beliin."
love,"Selamat sore, aa Gervan! Jangan lupa makan sore ya sayang! Jangan sampai kecapean juga kamu. Aku sayang kamu :*"
fear,"Kemarin sudah jalan mau ke kampus, tiba-tiba sakit perut bulanan. Pulang deh daripada galau toh kan. Ternyata sudah penuh saja tapi sakitnya tidak parah kayak biasa. Karena itu mungkin hari ini masih agak nyeri saja plus serangan nervous untuk agenda besok. Gak tenang woi."
anger,[USERNAME] Sukses Tim Ombudsman Republik Indonesia dalam segala hal dan mohon kebenaran fakta ditindaklanjuti dengan serius dalam Tempo sesingkat-singkatnya serta tidak menjadikan banyaknya permasalahan membuat menunggu lama sehingga seolah-olah mirip dengan penundaan berlarut
love,"Setiap kali kamu tersenyum padaku, hatiku melambung tinggi dan mataku mulai kebingungan... Aku cinta kamu juga, sebuah kalimat yang ingin aku dengar keluar dari bibirmu. -D-"
anger,"Kalau belum kenal, hayu terus mengajak temu. Giliran sudah kenal, puas, ninggalin lagi aja. Ntar kalau lagi butuh, nongol lagi. Hadeh, loe kira gw boneka, sesuka hati loe."
fear,"Apa aku tak merepotkanmu, sensei? tanyanya khawatir. Hifumi pun mengambil sandal lalu memakainya, masih sedikit kebesaran tapi tak apa. Toh hanya sandal rumah."
fear,"#yang aku takut perasaan ini semakin mendalam jika kita terus bersama, terlebih semenjak aku tahu ada hati lain yang menunggumu juga hyung. Aku semakin takut. [URL]"
love,Gak tahu dia ngomong apa pokoknya aku sayang Longguo
happy,Jam 3 pagi baru pulang dari lokasi dan paginya langsung mengerjakan beginian di kantor.. sungguh karyawan berdedikasi tinggi
fear,"TAPI ITU TAKUT WOY sumpah beneran sampai paralyzed. Gemetaran. Tidak bisa apa-apa dan tidak bisa mikir. Teman-teman gua pada bilang ""kenapa lu galiri?"" ""Lari anjir malah diam disitu"" ""gua kalau jadi lu udah lari deh"" well, i would said the same thing if i were you. Tapi lu gatau rasanya"
love,"Hai ele. Maaf ya gua tidak romantis. Gua cuma mau ungkapin perasaan gua. Jika gua tertarik sama lu, gua sayang sama lu, gua cinta sama lu. Gua mau serius dengan perasaan gua. Dah gausah panjang. Ele, will you be mine [USERNAME] [URL]"
love,"Engga. Karena sayang itu tidak memandang umur. Karena aku bakalan bucinin pasangan aku, jadi mau tua atau muda nya dia bakalan aku ikutin terus."
anger,"@username Uang itu mengikuti program, bukan sebaliknya. Ada usulan program, ada uang. Di sini lain, diplot uangnya dulu, baru menyusun program. Jadinya ya begini, uang banyak tapi pembangunan tidak tersentuh."
happy,"Happy birthday Pappa Aello Condrowarman, panjang umur sehat sentosa banyak rejeki makin soleh Amin Ya Rabb #Pappa33yearsold @ Pemalang [URL]"
fear,"Kejadian malam ini, pulang jam 00.25 langsung ganti baju terus mau cuci muka pas baru selesai cuci muka di kamar mandi pas lagi handukin muka tiba-tiba ada suara ""tolong"" di belakang aku persis. Ini sudah terjadi beberapa kali sesering itu kirakira ada apa ya serem banget lama-lama keganggu juga."
happy,"Semalam super random banget beli tiket ke Makassar. Padahal habis beli tiket baru kepikiran, mau ngapain ya di Makassar? Kangen jalan se-random dulu lagi."
anger,"Tolong ya [USERNAME] ditinjau ulang sama timnya kalau benar-benar mau mengundang dia. Ini sudah termasuk pelecehan seksual. Mohon kebijakan ulangnya, terima kasih [URL]."
fear,Seru banget jadi manusia.. banyak berhubungan sama manusia yang lain. Seru sih seru tapi kadang-kadang ngebingungin juga.. atau jadi enggak enak.. atau malah atau atau. Ya tapi mau gimana.. kelebihan mengontrol enggak baik.. lepas tangan enggak bener.. sembunyi apalagi. Ya sudah dijalani one step at a time saja.
love,Sayangku manusia ternormal disini! Terima kasih banyak atas ucapannya. Terima kasih ya dulu mau banget gabung disini padahal official account ecek-ecek. Pokoknya aku sayang banget! I LOVE YOU.
happy,"Tapi walaupun dia buka sekolah, isi video Instagram-nya tuh pengetahuan buat modelling semua. Wonder hasn't she think about all the professional model that could look into her profile instead and stole all the knowledge? Emang beda lah ya kalau orang humble."
love,"Dengan apa kuharus meminta syafaatmu Ya sayyidi Ya Rasulullah? Jika dengan cinta, aku akan mencintai layaknya kau mencintai. Dengan apa kuharus mencari Ridhamu Ya sayyidi Ya Rasulullah? Jika dengan akhlaq, aku akan menjaga budi pekerti layaknya kau berbudi pekerti terhadap umatmu."
anger,"Ketika yang mencatfishkan kamu adalah ibumu sendiri, foto WhatsApp dia tidak pernah menggunakan foto dirinya sendiri selalu menggunakan foto saya. Banyak klien dia yang tiba-tiba genit, tiba-tiba mengajak ketemu, padahal saya sendiri bahkan tidak ada yang mencurigai."
fear,"Masih ditemukan harimau Jawa di kampung halaman saya (saksi terpercaya) dengan semakin menurunnya jumlah makanan (kijang yang banyak diburu, juga kepemilikan senapan, saya khawatir lambat laun akan bergesekan dengan manusia"
sadness,"Malah ketawa lagi, padahal sini yang buat sambil mewek. Tahu sendiri kan, aku kalau sudah sayang sama orang itu gimana. Walaupun cuma bisa sama bayang-bayangnya saja :) Lol"
sadness,"Aku gatau. Aku ingin menjagamu supaya cukup biaya hidupmu. Tapi aku sudah pada batas ku. Dan aku juga punya kebutuhan. Menurutku gaya hidupmu tinggi, tidak seharusnya. Aku takut mengingatkanmu."
happy,"Program anak paling digemari, ramah anak, recommended, layak ditonton, Mimin bersyukur data menunjukkan 16-19% anak umur 5-14 tahun demen nonton ini... Itu artinya generasi muda masih ada harapan... Good job [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]"
sadness,"Ok.. Jam 10:25 tanggal 10 Juli 2018, Fix saya merasa yang aneh dan merasa kamu sudah berubah dari biasanya.. Oh ya...!!!!! Saya mengerti.."
sadness,"Pas cerita ke Pak Puh (bapak sepuh/masnya bapak) yang memang bisa melihat, beliau langsung ikut ke kosan, pas dilihat ternyata memang 'ada'. Nongkrongnya di depan gudang:( tapi tidak bilang wujudnya bagaimana hmm"
sadness,"Aku pun juga mengatakan sesama perempuan, memutus rantai akan julit memang susah. ibarat sego sudah jadi bubur. flying money money"
love,"Aww thank you Ainin sayang. Aamiin, semoga dipermudahkan. I love you even more, hahahaha. Okay, I'll change right now!!! Hehehehe, thank you again."
fear,Yang pada nangis di motor gitu emang ga pada takut tiba-tiba bawa motor jadi ga fokus dan malah jatuh atau tabrakan ya? Gua pernah nangis di motor tapi ga histeris dan malah kepikiran serem aja ntar tiba-tiba gua ketabrak gara-gara ga fokus nyetir drama emang.
fear,"Celakanya kamar hotel dan tiket yang tak terjual tersebut mengandung fixed cost yang relatif sama. Untuk airlines, pesawat akan menghabiskan bahan bakar yang hampir sama baik kursi di pesawat tersebut kosong/diisi penumpang. #VIWIHotDealsForMiddleEast"
fear,Semoga mama bapa rusing teman-teman di Lombok semuanya baik-baik saja. Dan tidak ada gempa susulan. Semoga yang ada di Rinjani segera dievakuasi. #PrayForLombok
fear,Guys teman aku ada yang menyilet tangannya sendiri. Aku takut dia lagi depresi atau semacamnya. Aku sebagai temannya harus gimana ya. Tapi kita beda kota sekarang. Apa aku kasih tau orangtuanya? Tapi ga enak juga huhu
sadness,"Aku bingung kok dia tiba-tiba diam enggak manggil aku dan tanya-tanya lagi, nah aku dengerin benar-benar kok nafasnya anteng banget eh ternyata sudah dibuat nyaman sama bantal guling dan kasur"
sadness,Mau banget disposable camera-nya karena emang dari dulu pengen punya aja tapi belum sempat karena sayang duit
happy,"Satu lagi, pilihan 'menikah' tidak ada di daftar pilihan. Haha Jadi, intinya saya ingin membebaskan pikiran saya, pilihan hidup saya tanpa intervensi dari pihak manapun."
love,"Cinta mulai menutup logikaku dan meniupkan sukmanya ke dalam hatiku. Sehingga apapun yang kamu lakukan adalah sempurna bagiku, sampai aku tidak menemukan keganjilan dalam dirimu."
fear,Aku bisa merasakan ekspresi kamu waktu aku mau beli toner. Kamu takut wajah aku tambah parah ya? Padahal aku sudah merasa mendingan banget sejak pakai skincare.
anger,"Marbot masjid semester akhir: ""Sahur..!! Sahur..! Sahur...! Buruan sahur...woy... ! Skripsi tuh dilanjutin... jangan dilihat-lihat aja... Niat lulus tidak.. via Vallen mulu kampret kalian pada ahhh...?!"
fear,"Gue yang pagi-pagi mau naroh baju ke cucian dan liat kepala bayi nongol dari pintu gudang (ini keknya gue ngelantur, abisnya gue takut banget waktu itu)"
anger,[Belajarlah demi orang tua mu!!!] Kalian tahu!! Orang tua kalian telah banting tulang untuk kita panas ke panasan hujan
sadness,"""Diobral"". Pada jomblo semua ini. Dua depan baru pada putus, satu belakang sudah tidak tahu dari kapan jomblonya. with [USERNAME] dan satu lagi katanya tidak mau di mention. [URL]"
anger,@username kenapa ya...selalu dengan obat yang urgent dihapus BPJS? Ada penggantinya kah??? Kalau ada sih gak apa-apa...jangan karena alasan rugi terus obat-obat yang diperlukan dihapus.
happy,"Special thanks for you, masih tetap menganggap ku sebagai adik, tak pernah sekalipun menyakiti ku, masih menghargai ku dengan apa yang ku lakukan."
fear,Aku mulai takut menghadapi hari. Seperti disiksa mendadak. Aku takut dia tidak kembali.
fear,"@USERNAME Cuma mau menunjukkan ini, Kak.. Kalau linimasa aku yang begini kamu samakan sama mereka yang tergugah isu-isu busuk politik, dan aku bisa bilang apa lagi ~~ [URL]"
love,"Meluk adik. ""Sayang yang sabar ya. Adik lagi hamil kan. Jangan emosi mulu, bahaya loh buat kandungan adik. Kan Vian udah bilang juga, ya?"" Mengecup kening adik."
love,"Hallo Genk! Maaf baru bisa bikin threadnya T-T /bow/ Happy anniversary yang ke-3!! Aku sayang kalian! Makasih sudah mau menerima arin yang absurd, aneh, dan tidak jelas ini T-T You all are my family in this fake world You are so precious to me"
happy,"Pagi selalu mengajarkan kita, bahwa ada harapan di setiap langkah kehidupan... . . ."
happy,"Akan ada satu hari, kau yang ikhlas di hujat, fitnah, adu domba.. melangkah ringan di hari perhitungan. Karena hukuman di terima di dunia dengan semua ikhlas terima kejahatan mereka padamu. Dan urusan mereka, biar Allah yang tangani saja."
love,"ARMY aku mau bilang aku sayang kalian, huhuhu sayang BTS juga."
anger,Siapa bilang Pemilihan Kepala Daerah tidak panas? Ini buktinya..... Ada yang marah-marah karena batal jadi Calon Gubernur Jatim
sadness,"Semoga pada selamat ya anak-anak itu. Gue pernah ke Gua Pindul, rasanya tercekik padahal gua itu gede banget. Ngga kebayang di gua sesempit itu gimana rasanya."
happy,"Persahabatan itu tidak perlu filosofi, tidak memiliki nilai dalam hidup. Akan tetapi, itulah yang memberikan nilai untuk kelangsungan hidup. Happy Friendship Day."
happy,"Akhirnya aku putar mobil itu Thamrin sampai pusing kenapa ini, aku melihat-lihat. Dan, you know what? Banyak banget dong baju kemeja koko, bomber jacket, kaos keren banget buat brondong dan mantan aku."
happy,"Tempat bersantai dan lebih banyak terdiam, terdiam dalam artian melupakan sementara semua hiruk-pikuk yang ada seperti pekerjaan dan kemacetan, dan tempat bertemu senyum ikhlas yang tidak akan kamu dapatkan di tempat mana pun. [URL]"
love,Cium dulu sayang.
sadness,"Itu tersesat banget. Yang seharusnya kamu belajar berbagai macam teori tentang sosial, di sini kamu dikasih berbagai macam angka dan rumus yang bikin tidak nyaman, dan jadinya malah jadi orang paling tertinggal di kelas."
fear,"Rasa takut akan kematian adalah yang paling dibenarkan dari semua ketakutan, karena tidak ada risiko kecelakaan bagi seseorang yang sudah mati."
love,Aku adalah seseorang yang datang dalam hidup ibumu karena keterpurukan. Aku datang dengan banyak pertanyaan hidup yang tak bisa kujawab sendiri. Dan semua jawaban aku dapatkan dari ibumu. Dia hadir disana semuanya menjauh dan meninggalkan kusendiri. Dia jawaban dari semua pertanyaan di hidupku
happy,"3.Bau nya tidak amis dan masih bersih. 4. Kalau belanja di tempat dapat ikan atau cumi-cumi yang masih baru dan besar, trus harganya bisa ditawar 5. Kalau ketemu nelayan bisa beli ikannya (selain di pasar ikan) yang harganya jauh lebih murah."
happy,"Lagi ngobrol sama adik, doakan mama ya adik, supaya bisa blablabla. Adik bantu doa ya. *Mengangguk-mengangguk, senyum*. Tulus banget mukanya. Meski tidak ngerti apa yang dimaksud, tapi tiap bilang doakan ya adik dia pasti senyum sambil peluk."
sadness,Sejujurnya masih sesedih itu tidak bisa menurut pada ambisi yang selama ini diinginkan. Tapi memang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya kepada Tuhan. Kudu legowo.
love,"Indahnya jatuh cinta itu saat orang yang kita sukai, waktu kita tengok dia sambil tersenyum, dia juga tersenyum balik kepada kita."
sadness,Muka minder... sabar ya semeton... saya juga ingin punya istri kok
love,"Sayang apa? Sayang banget banget banget sampai susah buat mengungkapinnya. Dan sayangnya itu bangeet ga kayak fans ke idol, tapi kayak ke saudara sendiri, kayak ke adek sendiri, kayak ke anak sendiri juga dan rela banget."
anger,"Sudah mengaku saja, ci? Haha, enggaklah enak saja kamu -_-"
sadness,"Saya tidak perlu jadi siapa-siapa. Tidak usah jadi siapa-siapa. Tidak usah jadi apa-apa. Saya cukup happy, saya cukup lega dan bangga. Meskipun saya hanya jadi butir debu yang menempel di tiang bendera NU yang tidak sempat terusap sampai kiamat. (KH. Munif Zuhri) #nahdlatululama"
happy,"Selamat malam, semoga hari ini bisa dijadikan pelajaran sehingga besok kita tidak melakukan kesalahan lagi, tetap semangat karena Tuhan sayang kita."
love,"[USERNAME] dia nih manusia yang tiba-tiba nyita perhatian karena kukira dia orangnya kalem ternyata alhamdulillah bobrok banget, tapi tambah bobrok tambah cinta huhu budakcinta banget maaf:)) [URL]"
fear,"Kok saya yang dipilih sih takut memalukan universitas walaupun 1 kampus terdiri dari 10 orang dan tidak sendiri, tapi kan ini lawannya mahasiswa seluruh Indonesia ya kali bor."
sadness,"Dear pak [USERNAME], pak ini benar-benar tidak ada libur setelah hari raya pak:( masa tanggal merah sehari aja pak, baru pulang sholat takbiran masa langsung merantau lagi pak:( [URL]"
happy,"Percayalah....setiap ada cobaan, pasti di balik itu semua ada hikmahnya, dan menguji seberapa jauh kita berusaha menjalaninya."
love,"Cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya. Bila cintamu membuat hidupmu lebih buruk, maka jangan takut untuk melepaskannya pergi."
love,"Setelah melakukan janji tersebut, Kelvin melepaskan jari kelingkingnya dan kembali mengeratkan pelukannya pada tubuh Daniel. ""Aku sayang kamu, Niel."""
fear,Trauma penyakit almarhum kakak saya masih sangat besar di saya. Paling tidak bisa melihat ada orang yang sakit di sekitar saya apalagi orang terdekat saya. Rasanya mau meledak.
happy,"Gaya Presiden Jokowi dalam blusukan adalah mendatangi masyarakat, bertanya, mendengar dan berdiskusi, sambil tak lupa menyalami masyarakat yang dijumpai. #JokowiSekaliLagi"
love,"Tamaki sedikit menggerakkan kepalanya sampai bibir dapat menyentuh sebagian dari atas kepala Haruhi, "" ia mengecup kening sang kekasih, ""Kalau begitu aku sepuluh kali lebih merindukanmu."" Bisik Tamaki."""
love,Keira Knightley. Biasanya aku nggak suka cowok yang diem-diemsok cool gitu tapi entah kenapa gerak geriknya Mr. Darcy ini kok bikin geli gitu ya hahaha
sadness,"Icip-icip di sebelahnya sate gang lele yang mahal, tapi rasanya biasa saja itu bakmi gang lele."
happy,Wah bagus deh itu yang mau duet juga yang sudah legend. By the way mereka ada ngomong mau dueg itu di mana dan kapan?
sadness,"Wah iya banget ini mas, saya di tempat kerja sering banget dapat hal yang tidak menyenangkan. Mereka (cowok-cowok) menganggapnya bercandaan, yang cewek-cewek anggapnya saya yang salah kenapa begini kenapa begitu"
happy,"[USERNAME] dan lebih tenang, lebih berani tahan bola, akhirnya Liverpool punya defensive midfielder sepadan dengan Fernandinho-nya City, Matic-nya MU, Kanté-nya Chelsea, siap bersaing deh ini musim depan."
love,"Ada di mana kita selalu tertawa, di mana selalu bermain-main online, dan di mana aku benar-benar merasakan sayang sama secara utuh walaupun aku tidak bisa menyentuh kamu. Tapi nyatanya separuh aku ingin banget mengatakan ini. [URL]"
anger,"Dear [USERNAME], apakah tidak ada sistem yang mendeteksi untuk memperbaharui perubahan harga ongkos kirim? Sudah tahun 2018 nih, nombok terus setiap kirim paket gara-gara ongkir tidak sesuai."
fear,"Kemudian bayangkan ada sesuatu yang berdiri di sana, mengamatimu. Jelas ritual itulah yang membawa makhluk itu ke sini, namun aku sama sekali tak mengerti apa yang terjadi saat itu. Pikiranku terlalu dipenuhi oleh rasa bingung dan takut."
happy,"Acara-nya seru banget! Apalagi pas kak Abdul nyanyi, suaranya bikin hati adem:)) The best deh [USERNAME] [USERNAME]"
sadness,"Dari mulai disuruh-suruh, dibentak, dimarah-marah. Untungnya sih tidak ada kekerasan fisik ya, tapi dari segi mental itu yang jadi kita takut/ga nyaman buat pergi ke sekolah kita sendiri. Walaupun katanya cuma akting, tapi tetap ajalah ngebekas."
anger,@username Jalan Tol Jagorawi macet total! Dari Pintu Tol Pasar Minggu sampai Jati Asih udah hampir 3 jam! Banyak asongan di tengah jalan. Truk di jalur paling kanan. Bayar tol buat apa ya?!
happy,Kain batik asli Indonesia. Pahat kayu untuk membuat bangku. Makin asik dan hati bahagia. Liat yang ayu @8rianna_ penguasa hatiku. #IniSahurTIKETCOMHariKe20
anger,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara-gara dibekukan ini. Bagaimana? Semua pertanyaan dari pihak Bukalapak dan bukti-bukti sudah saya kirimkan. Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se
happy,"Shawn Mendes kalau pas nyanyi tanpa kita lihat orangnya, cuma bikin senyum-senyum gara-gara suaranya enak aja. Pas sambil lihat orangnya... ya begini deh... [URL]"
love,"cinta-mencinta-dicinta hal rumit yang memaksa hal irasional menjadi rasional. Jadi ketika ada yang jatuh cinta kepadamu, jangan heran dan bertanya ""kok bisa ya?"""
anger,"Terlalu berlebihan bila masjid dianggap tempat munculnya ""radikalisme"". Pola pikir kita telah terbawa oleh yang buat skenario, seakan oknum umat Islam (saja) lah yang ""radikal"". Sadari perang pemikiran kaum sekuler. Benar kata Aa Gym di bawah. Terorisme mustahil lahir dari Agama. [URL]"
anger,"Sudah saatnya menjadi singa yang garang dan terhormat, Bukan lagi menjadi anjing penjaga kepentingan yang memberi makan........ [URL]"
sadness,"Daritadi notifikasi Twitter saya tidak berhenti berbunyi, padahal saya mau tidur, saya cek dan ternyata semua notifikasi dari Badan Meteorologi, Klimatologi, dan Geofisika yang mengabarkan gempa-gempa susulan yang terjadi di Lombok. Saya benar-benar sedih dan saya berdoa semoga kita mendapat perlindungan Tuhan. Amin."
fear,"Harus cepat-capcus nich. Warga Jakarta diperkirakan mulai mudik ke arah Jawa dan Sumatera mulai Jumat, 8 Juni 2018."
sadness,"Pas nonton DBA 1, ada lagu itu. Ya Allah mas. Mewek aku di kamar. Ditanya mama, ""mbak kenapa nangis?"" ""Nonton film Arema ma."" Mama malah ketawa loo rek."
anger,"Setuju! Lagipula tidak semua calon mahasiswa mampu di bidang sains dan teknologi. Kalau sampai ada fokus lebih ke bidang tertentu, bagaimana nasib mereka yang mampu di bidang sosial? Lagipula, masing-masing bidang punya peran sendiri, kenapa sebagian bidang mala"
love,"Jam 21:59 WIB berangkat. Hati-hati ya bapak sayang... Teteh Hanna sayang... Pokoknya kirim kabar terus lewat WhatsApp ya! Kirim foto-foto. Bapak, jagain Teteh Hanna loh! Lancar selamat sehat sampai balik pulang ke rumah dst ya. Have fun...!!"
love,Seluas itulah aku mengasihimu.. Teruntuk kamu yang entah ada di mana saat ini.. sehat dan bahagia selalu dalam Tuhan..
fear,"Maaf out of topic, kemarin malam di chat aku berantem sama pacar. Terus aku bilang udahan aja sambil makian gitu, terus dia balasnya doang. Sampai sekarang dia ga ngechat aku juga enggak. Menurut kalian udah putus belum sih? Terima kasih"
happy,"Bersama peserta dari Agats, indahnya budaya Indonesia."
love,"Anak-anak adalah kepada mereka kita mencurahkan kasih, harapan, sekaligus rasa takut akan kehilangan. Peluk mereka, rengkuh mereka, tengadahkan wajah mereka ke langit, agar mereka tahu kasih kita begitu sengit. Selamat Hari Anak."
love,I am so fall in love with this song. Secara jatuh cinta mendengarkanya. Ternyata dirilis 2016 dan aku baru tau sekarang. [URL] [URL]
happy,"Belajar bilang Alhamdulillah kalau dikasih masa-masa yang sulit. Alhamdulillah Allah masih sayang, makanya diuji. Alhamdulillah diingatkan di dunia, agar di akhirat tidak masuk neraka. Sedap betul."
fear,"Nah, semenjak itu saya mulai merasa takut untuk menjalin hubungan lagi. Saya takut dibohongi Sumpah. Trauma banget."
love,"Aku tidak mengerti lagi kenapa sayang sekali sama mereka. Apalagi Daehyun enam tahun mengikuti mereka, mau menang atau kalah tetap care banget ke mereka"
love,"Bapa Surgawi tidak sedang diam dan menunggu sampai kita dapat berdoa dengan benar. Kita dapat datang kepada-Nya dengan setiap kebutuhan kita, karena kita yakin bahwa Dia memahami dan menerima kita dengan kasih."
happy,"Momen istimewa juga bukan hanya bersama si, tetapi kadang juga perkumpulan sederhana bareng sobat juga bermakna demikian #temankobong #pagingopi"
sadness,"Pesan gambar masuk, isinya begini: Batas menyelesaikan kebutuhan sampai tanggal 10 Juli, lebih dari itu dicabut dari sertifikat yudisium dan daftar wisuda, dan otomatis bayar uang kuliah tunggal. Mules dong, ternyata bukan fakultasku~ bye"
happy,"Lagi membayangkan, nanti wisuda punya calon pacar datang memberi kado sambil ada caption ""calon istri selamat lulus,"" sambil tersenyum bahagia. Ya Allah, semoga menjadi kenyataan."
love,Goyangan si cowok asyik banget. Sumpah gue suka lihat goyangannya
love,Teringat lagi masa dan kisahku dulu saat tubuh masih terselimut putih abu yang baru kusadari pada saat itu bahwa cinta pertama menghampiriku
happy,"Iyaaa ya Mas, mudah memberi gelar sama yang tidak sepaham, padahal hidup memang lebih indah karena banyak warna dan perbedaan supaya kita didewasakan baik iman dan perilaku karena semua makhluk ciptaan Tuhan."
love,"J-hope: Tetapi jika aku melihatnya dalam pandangan yang berbeda, aku tidak bisa mengatakan bahwa aku tidak kelelahan. Ini bisa menjadi salah satu alasan bagi ku untuk mendapatkan kekuatan. Aku pikir ini adalah kesulitan yang baik. Istirahat ya sayang"
sadness,"Harusnya kamu bahagia Kayun, karena kayaknya sudah merelakan ngetag Kayun, meluangkan sedikit waktu untuk mengingat Kayun, tapi kayunya bukannya senang malah begitu, kayak ada sedih-sedihnya gitu wkwkw"
love,Bukti bahwa kita mengasihi Tuhan adalah jika kita mengasihi sesama kita! Mengapa kita harus memiliki kasih dan mengasihi sesama kita? Karena Allah telah terlebih dahulu mengasihi kita.
sadness,"Sedih ini kah jauh dari yang benar-benar sayang sama kita. Aku dipindahkan lagi di kelas bawah lantai 1. Dan sendiri tanpa teman susah kalau lagi sedih, lagi happy, cerita pun tidak bisa."
fear,"[USERNAME] Lihat langsung situ. Gue sampai teriak, mana gue lagi di kamar mandi. Kalau diingat-ingat serem betul emang wkwk. Terus pas gue tidur juga pernah malem-malem ada genderuwo di depan kasur gue, tuh gue sampai nangis karena dia tidak mau pergi."
love,"Neng, cinta Abang ke Eneng itu seujung kuku... kecil tapi selalu tumbuh tiap hari."
anger,"Punya utang sudah 2 tahun ditagih menghilang, tapi kalau ada handphone keluaran terbaru tidak pernah ketinggalan, punya otak ga sih? Dikira sininya ga butuh duit apa, iya kalau utangnya dikit lah ini."
fear,"Hilma (teman adik) kemarin main ke rumah & curhat, ""mbak aku kok telat lama ya padahal kan ini udah mau lebaran, kata temanku kalau minum sangobion sama vitamin B nanti bisa langsung dapet ya?"" Terus ku bilang, ""coba aja kali beruntung Hil"" padahal merasa, 'hmm aku kan juga telat, bisa ini dicoba'?"
love,Aku Mencintamu Karena aku dari awal yakin aku dapat menjadi apa yang kau butuhkan dan apa yang kau selama ini cari.
sadness,"Waktu Sekolah Dasar pernah dapat kesempatan seleksi untuk masuk tim kecamatan ke Pekan Olahraga Pelajar Daerah tingkat Kabupaten. Saat uji coba lawan kecamatan tetangga, saya cetak 2 gol, pertandingan berakhir 2-0. Saya tidak lolos seleksi, yang lolos untuk posisi striker anaknya guru."
fear,Dan pas di jalan tiap waktu aku menengok ke belakang. Masih ada mobil mereka. Pas sudah sampai surabaya tiba-tiba mobil mereka sudah tidak kelihatan :( aku takut banget mereka kenapa-kelapa :(
happy,"Gatau siapa ga kenal, haha. Itu jelek banget model yang di samping kamu si apa, siapa si, haha. New avatar, haha."
anger,"Kasus Via Vallen, itu juga sering terjadi kok, dari yang gua kenal orangnya sampai enggak gua kenal orangnya, sering bertebaran gambar t*t*t di Direct Message gua, messenger, WhatsApp lah yang gua lakukan block, block or report akunnya, kelar"
happy,"#Ramadan hai tweeps, lewat sini aku ingin cerita nih ya tentang Ramadan yang penuh berkah. Ini kali pertama aku Ramadan dengan situasi seperti ini dan sangat berkesan untuk aku pribadi. Sehari sebelum Ramadan aku diajak jadi penyiar di studio Yayasan Masyarakat Muslim Freeport Indonesia."
love,"Pada saat kamu menangis merengek meminta boneka atau mainan baru, mama menatapmu iba. Tetapi papa akan mengatakan dengan tegas: ""boleh, kita beli nanti, tapi tidak sekarang"""
love,"Ia menyentuh tangan yang mengusap pipinya lembut. Monika memejamkan matanya seakan merasakan kasih sayang yang nyata dari Yuno. ""Aku tidak akan bisa berhenti mencintaimu."""
happy,"Tiket bioskop ""Ayat-Ayat Cinta"" masih disimpan dan dijadikan pembatas buku. Nonton berempat zaman RSUT sama keluarga, definisi bersyukur ada yang menemani dan diajak jalan. Keluar dari asrama sebentar."
happy,"All We Know of Heaven, All We Need of Hell - PVRIS (2017) Gue mengikuti PVRIS dari awal, gue rasa album yang sekarang lagunya lebih matang, sangar, dark, tapi fragile. Konsep keseluruhan album + music video + dan lainnya keren parah. W suka lagu Mercy, Anyone Else, sama Winter [URL]"
love,"Meneriakkan namamu di deras hujan, memandangmu dari kejauhan, dan berdoa di hening malam. Cinta dalam diam ini lah yang mampu kupertahankan."
