label,tweet
anger,"[USERNAME] if there are differences of opinion it feels natural, but if it is already cornering and blaming that is not right. No matter how small the harassment is, it is still harassment and there must be punishment. the effects of harassment can be long-term. #forgiveme"
happy,"In the past, for sahur, breaking the fast, everything was prepared by my mother and my older siblings. The milk was ready. Now it's my turn, I take care of my older siblings' children :"") I'm touched, time keeps on flying huh :"""""""""
love,"Maybe moving on also wants to teach us to be MORE SINCERE in forgiving, and letting go of him who left. Or maybe, moving on also wants to make us realize that true love is not LOVE FULL OF EXPECTATIONS, but LOVE WITHOUT EXPECTATIONS."
sadness,"Today your mother is 29 years old, her second birthday without a cake from me and I am near her. Qyara, you know, how much I want to always be there in every moment of her life. How I want to be present in all the fun things in her life. But I can't do that, honey."
happy,"Congratulations, you got a quota from [URL], wow, that's really valuable, huh #get that greeting besides congratulations, you're beautiful, so all this time she was ugly"
happy,"I know people who graduated a long time ago, I know people who graduated quickly, just graduated, they have their own time and problems. So I don't need to rush when everything inside me and at home is still messed up. Even tangled wool can still be traced. WE ARE CALM"
happy,"Just sharing my experience, yesterday at 18.00 I cancelled my ticket at Pasar Senen station, it went smoothly, the queue wasn't too crowded, 15 minutes and everything was done! Maybe you can try twips, at that time cc [USERNAME]"
love,"Hey, you guys look at the sky tonight, look for the moon. The moon is so beautiful tonight, big and half full, sparkling like my face."
love,"If only there were 48 hours in a day instead of 24, I would be so happy, because I would have more time to think about you. I love you. -D-"
anger,"DO YOU REMEMBER THESE 3????!!!!!! USUALLY IT'S LIGHTNING FAST, NOW IT'S SO SLOW INSTAGRAM DOESN'T REFRESH AT ALL TWITTER IS THE SAME!!!!!!!!!!!! WHAT'S THIS? TIRED OF ALWAYS ASKING FOR THE NUMBER BUT IT'S BEEN THIS SLOW FOR 5 DAYS [USERNAME]"
happy,"Initially, in the IG bio, it was written that every picture has a story and I started to think, maybe not, what story is behind the selfie photo. Okay, so it has to be changed to contain friends' and my own photos. Okay"
fear,"[USERNAME] [USERNAME] [USERNAME] I'm more worried if Ahok becomes Jokowi's campaign manager, bro. The Nemo movement has instead turned into Jokowi's icon. Just like the 212 incident that became Jkw's stage."
sadness,"Sis, send me a photo of you and your brother. Umi wants to post to WA story *sends* A few moments later, *clicks on Umi's WA story* Lhaaah my face is cropped"
anger,FUCKING ASKMF. I want to be angry but I'm scared to scroll again. Damn. I'm trying to sleep right here dkskdf is starting to imagine it now. forest.
anger,"no wonder the road was closed, there was filming at PRJ"
fear,"but honestly I'm just afraid of his reaction when he finds out I'm sad a little bit, crying a little bit. Like a stupid dog. I'm also afraid of disappointing him because he thinks I'm a really crybaby. I don't want to."
sadness,"What's troublesome is if you just read it without understanding it, that's where mistakes arise, not understanding. Being selective about arguments is okay, as long as your reasoning stays on track, not going off track, that's a violation. #chatter"
happy,"Fighting your busy Tuesday, don't be discouraged!"
anger,"[USERNAME] ..... The coalition will definitely be defeated..... Whoever AHY's partner is, they will definitely be defeated....!!! Never even dreamed of a battalion, now you want to lead the Republic of Indonesia..... Hey PD, think wisely....!!"
fear,"OH SNAKES... I'm most AFRAID of SNAKES... Oh Allah, don't let this guest come into my life... Actually, I can be patient with HUMAN BEINGS, but I can't be patient with the ridiculous entanglements of SNAKES."
love,"Yes, no matter how ugly Taka's face is in the photo, it still looks cute to me, but if it were another guy, I would immediately say, this guy is really cheesy."
happy,"God willing, early July Thal, please pray for me. You, Maya, and Dinda must come!"
sadness,"I'm tired, I'm bored, I'm fed up"
anger,"I learned from IG accounts that often post lewd photos, from the normal to the vulgar. And I noticed that the account owners often ignore the many dirty words and sentences, finally a justification emerged that doing such things (cat calling in the real world) is NORMAL!"
anger,"Don't vote for Jokowi, or just abstain from voting, otherwise Pancasila, which is the foundation of our country now, will be replaced.. Do you want that?? Mmmmmoh!!!"
fear,Then earlier someone from the department took a water sample and said the results would be out next week... I'm a bit scared if I find out the facts about what animals live in the water...
fear,"Logically, when your house is asked to accommodate someone you have not known for 40 days, wouldn't you be afraid and uncomfortable? As for me, I'm afraid and uncomfortable even though there is a letter of recommendation..."
sadness,syngx lack [USERNAME] and [USERNAME]
anger,"For the umpteenth time, complaints via social media are always replied with the same ""template"" and do not provide a solution. Is that the SOP?"
sadness,"Is it true that we are more deserving than those who get it? We don't know, we only see our struggles without seeing the struggles of those who are invisible to us. Simply put, each has been given a place by God and will not be exchanged."
anger,Study religion thoroughly so you don't make up stories in your life. Jesus is mentioned in the Quran and you want to badmouth Jesus?? Can you read the Quran? [URL]
sadness,"I don't know why I cried just now, just because I was late for Maghrib prayer, almost praying Isha, because my work partner took a break first and took a really long break. Oh my, my heart is so sad."
sadness,"It's different from me, who has work to do and complains a little, is lazy about studying, doesn't get enough rain. If you look at them, they just want to cry, maybe they live in a slum area, but they can just go to school and they're really happy."
fear,"[USERNAME] Previously I paid using Tokopedia, and the report listed the contribution code 9180 something... is that the contribution code number?"
happy,"Be sure there is something waiting for you after a lot of patience (which you endure), which will amaze you until you forget the pain of the pain - Ali Bin Abi Talib-"
anger,"[USERNAME] [USERNAME] You're really stupid, you're an infidel. I said Masyumi vs PKI during Soekarno's era... Soekarno was the one who disbanded Masyumi. During Soeharto's era, Masyumi was allowed to return. He anjiang kurok ang Lai can baco ang jiang"
love,"Thank you for working hard to give us (army) quality music, cool music, inspiring music, healing music. Stay healthy & keep creating. We love you RM"
happy,"Special moments are not only with those who are on top, sometimes simple gatherings with friends are also meaningful #temankobong #pagingkopi"
happy,"[USERNAME] Thank you very much [USERNAME] for your hard work, it's okay if EXO doesn't come here, hopefully EXO Planet #5 EXO can come here, amen, thank you very much [USERNAME] :')"
sadness,"Trying to be romantic, even though it's said that we're in a long distance relationship but... Damn, riding a motorbike for 17 hours non-stop at what speed hahaha 17 hours is the same as going back and forth from home to school 8 times without a break [URL]"
happy,"Alhamdulillah, July 3 & 30 is our happy day. [USERNAME] congrats my sissyy. Even though we didn't get SNM, there is another way to achieve our dreams. Even though our SNM was red and we cried sobbing while hugging each other, it turned out that we were accepted back in our only choice of SNM."
anger,"Do you know that in the Middle East, clothes are covered from top to bottom, the level of Sexual Harassment is high. Do you know? This is no longer a matter of open or closed clothes, it is a matter of faith and lust that you cannot maintain, you cannot"
sadness,Does KPPN have a FB account? IG? Twitter? What can KPPN post and what can't? What can be known to the public and what can't? Do we have time to update the office's social media while our social media is also hard to find content. (dyaar)
happy,"Thank you also to the friends of the [USERNAME] base who have been willing to take the time to become committee members. May Allah SWT always provide halal and blessed sustenance for all of us, amen"
anger,"What's more, it's disgusting when guys jog around in front of the camera, taking off their clothes and just wearing boxers, what are you trying to do... to make a guy's dignity go down. Drastic"
happy,"I'm the one who's mumbling but also wants to laugh, this is me who's stupid"
anger,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] @4Y4NKZ [USERNAME] [USERNAME] [USERNAME] That's why I said he's not very smart, even if we want to believe something that doesn't make sense, we can't believe it."
fear,Hm. Sometimes when analyzing I'm afraid of going too far with hallucinations because I'm tired of guessing about Soonhoon when in reality it could just be my imagination.
anger,"You're the one who should be asked, why did you assume I mean peanuts without the shell? What do you mean by that? You mean going there too, right?"
anger,"[USERNAME] What kind of requirements does Traveloka actually ask for? Can't you provide more detailed information? Is it because the address doesn't match the ID card? The salary is not big enough? The face is not handsome enough? And with the sentence ""not lucky"", why does it seem like a lottery?"
anger,"Hey teenagers, Rise Up!!! This world is not just about love, self-esteem or fame. But about how we work, innovate, and build this country."
love,"My dear Lee Daehwi, please be patient. Too many people criticizing you doesn't mean no one supports you. I, and other real wannabe friends will always support you, sweet little brother."
anger,"[USERNAME] Since a long time ago, I have never been interested in events like this. Events that are just fun, not intelligent, a waste of time, not useful. Why aren't you embarrassed about making an event like that [URL]"
fear,"Yesterday, the distribution of UTS scores. I'm really afraid I won't be able to balance it when I finish. My campus is scary."
anger,"Dear [USERNAME] regarding this incident, I request KAI to take firm action.. I always use the Gambir Semarang - Semarang Gambir train service almost every month. I strongly request that these gentlemen wait below and allow the passengers to get off first.. 1 [URL]"
sadness,"Yes, I know, I understand that separation is not pleasant. But it depends on how we deal with it. And we don't have to hate.. especially those who did nothing wrong.. just have that attitude. Again."
anger,"How do we cancel the trash bins made in Germany that have been procured by the previous governor, sir??? Should we split them in two so that Ahok fans are happy?? Why are you all just criticizing Governor Anies?"
fear,"But sometimes it feels like a dilemma. Like someone who is married and then faces domestic violence, of course there is a big trauma when they want to start a new relationship. So did I. I became inferior and traumatized looking for a new job. My mentality has fallen. Today I am no more than a loser"
anger,your character is really bad!
happy,"[USERNAME] [USERNAME] Thank you very much, my president and cabinet, for the results of your noble performance, the Republic of Indonesia is not taken lightly. Hopefully we can continue to maintain and safeguard this legacy."
sadness,"My blood flow carries a feeling of longing between my brain cells that keeps whispering to say it, but I am unable to, even just to imply it. [URL]"
love,"[USERNAME] okay honey, I'm home. now I understand, you need my presence by your side more. I will rack my brains on how to live comfortably without having to be far away."
anger,I'm sorry I won't want to meet up with the nation's cousins. Just look at the corrupt fraudsters who are jealous and jealous. It won't take long for you to die. Just look at the house in installments from the scam until you can just look at it hahaha..God never sleeps
sadness,"Just playing from dusk until dawn is really stupid. but don't forget! After clearing the schedule, you have to be consistent and say it's easy, do it, it's really hard! so just try it. It's difficult at first, but later you get addicted to it"
anger,"I got to know him better, I understood his other side which is rude, jerk, heartless, likes to take advantage of people, selfish, joke-ing, perverted and many other bad sides, yes... in an unexpected psycho."
happy,"Good afternoon, Sis Rica ^_^ have you eaten? :d Keep up the spirit, Sis :)"
fear,"/rlt/ why is it that if I accidentally make eye contact with a stranger (guy) who is looking at me, I immediately smirk, my face is dirty, I'm actually afraid of being looked at like that. Have I been labeled as an arrogant girl? :("
anger,"I have 2 male friends, but they are often inconsistent and often lie. Why is that? I've been scolded many times for lying but it doesn't work. Is it just his nature to lie or what?"
happy,"Alhamdullilah 3 points away, thank you [USERNAME] stay healthy [USERNAME] nuhun badag to all Maung Bandung supporters resfect to [USERNAME] #PersibDay"
anger,"You weren't born yet, bro. Ask your mother... To be clear.... PKI was during the SOEKARNO era, bro. It continued into the New Order. Then it was eradicated. Could one of them be your family?"
anger,"[USERNAME] I have contacted halo bca 1500888 and pressed 1, 1, and 0. I have done that up to 10X until my credit runs out. And the answer is always sorry our operator is busy. How can I check my status?"
anger,[USERNAME] phone number 02122302243 Since yesterday my useetv screen has been blank. Please fix it immediately. And please send a technician to the field immediately. I'm waiting for another hour. Please confirm. I have to go to work. Don't just tell customers to wait.
love,"[USERNAME] I also just focus on looking while 'yes darling, yes yes I love you too, don't keep laughing, don't be embarrassed, you're really beautiful' [URL]"
fear,"It's true, there are 3 churches where I live, I've never seen any immunizations for their children, and in the temple it's the same, there aren't any... Depopulation is really scary... [URL]"
happy,"I'm serious, even if Mr. [USERNAME] loses, I'd rather lose to Yusril than to Prabowo. But it's impossible to lose, right...hahaha [URL]"
happy,Good morning Tik Tok generation whose heads sometimes ask to be thumped! Not wanting to argue but [USERNAME] wants to invite you to have some useful fun in #RABUMENGGEBU #OZMATASAPI [URL]
sadness,"[USERNAME] That's right, the final decision is this June 15th. And I need to be extra careful when using travel/hotel applications, because my funds are limited, it's frustrating if there is a problem."
happy,"Yeeeaaayyy.. getting ready for Eid for mamak in Klaten. Alhamdulillah.. (@ Swiss-Belboutique Yogyakarta in Gondokusuman, Special Region of Yogyakarta)"
sadness,[USERNAME] [USERNAME] .... Jakarta is being messed up again .... That's what happens when you choose a leader who has no ability at all..... The citizens suffer.....
anger,"#HellHostThis is SERIOUS For all of you troll players, toxic players, noob players, especially in the vainglory game, I will not forgive you. Fuck Hell, you bastards"
sadness,Condolences for the victims of the earthquake in Lombok May God always give the best #prayforlombok Cc [USERNAME] [URL]
fear,Have to watch this in the middle of the night under the blanket. After watching Eng ing eng.. The sound of the ticking of the clock on the wall became scary.. I was forced to remove the battery from the clock so I wouldn't be scared Wkwkwkwkwk Always~
fear,"Mr. [USERNAME], I want to ask, will falling in love again, starting over from the beginning of getting to know someone new, heal a heart that was previously hurt?"
sadness,"I don't know how long I'll be able to go for a walk without any arguments. Yes, it's like this, the eldest child, he wasn't allowed to go because his little brother was crying and wanted to come along. Just stick it on like a stamp, hm:"""
anger,"[USERNAME] [USERNAME] It's so petty to link the earthquake issue to ""politics"" or the like! If you want to help, please do so via the aid wallet. No need to be sarcastic on social media!"
fear,"[USERNAME] you should keep reciting prayers. because if you have a dream like that, they say (((they say))) that the genie likes you. hehe scary huh? I'm scared too wkwk"
love,"There is no certainty that I want from you As long as next year I can go to the sea with the innocent you ~kachuusha @ Daplangu Beach, Ujung Kulon Island [URL]"
happy,"[USERNAME] Not only educated...but also a wife who is able to be a good friend, lover and also a good wife to her husband. In Shaa Allah... Nuhaa's good intentions will receive guidance from Allah SWT."
happy,"I don't know if it's bias or what, but some lecturers who graduated from universities in the US are always inspiring, not just being able to talk shit. That's why they are my role models on campus (?) I really want to be like them too"
happy,"Yes, what Ernest said is true. Every month I really have to save 1 million, for college it's hard at first but after a while I get used to it. Oh yes, lifestyle also influences this. Luckily I don't like snobs haha"
anger,"[USERNAME] at least give me clarity about my money..and the steps when customers have problems like this..it's been more than a month..please Bank Mandiri especially for the Sabang Branch Office, Central Jakarta"
anger,Are you really right? Are you really smart? Did you get a PhD from America with good grades? Have you ever been a university rector? Have you made many contributions to the country?
love,Even though the method used is based on love
happy,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Who does NOT admit that Aher is a great governor, just look at the achievements of West Java, the holder of the Highest Intolerance Cases for the 2015-2017 period. Now in 2017-2018, due to the impact of the DKI gubernatorial election carried by PKS, Jakarta"
sadness,"Nb: if your students don't like your way/attitude. Change it! Poor thing, they will never be able to accept what you give. *Don't teach in a selfish way. We follow your example, 'anyone' # curhatvan?"
sadness,Arrived in Malang and had to cry. I never thought there would be a travel agent that was so busy.
fear,"According to Cak Nun, people who do not believe in the afterlife, logically do not believe in Allah. According to sharia, they are infidels. But Cak Nun does not want to say that Mega is an infidel but that she is someone who does not understand."
anger,"[USERNAME] [USERNAME] Your dick looks ugly and shriveled from your twitter reply, I'm sure in real life no one wants to have sex with you. It's obvious. Bro, if you get a DM like this, will you be annoyed and angry? If you're annoyed, you'll have the same fate as Mba Valen."
happy,"Okay, while enjoying the food that has been provided, next there will be a performance from the handsome oppas, come on, give them a big round of applause."
anger,"That's right, clean it up, Sir... the incidents that made the bongs criticize our Indonesian Governor so much, but in the end, it was the work of the previous Governor. Investigate thoroughly [URL]"
anger,"Can't sleep! Too lazy to unpack, sleeping in jeans, hoping for morning soon."
sadness,"[USERNAME] [USERNAME] [USERNAME] There are journalists like that, I miss Adam Malik even though he was still a kid when he was around. Journalism is a science that must be understood first by press industry players. There are many journalistic rules that are not loose, strict and standard. Dilu"
happy,"For me, taking a shower if not 3 times a day is like eating, it's not right. It just makes me feel hot and sticky. Especially if I take a shower before going to bed, it's the best. It can make my sleep more relaxed and sound."
happy,"Alhamdulillah...thanks to the client's trust, the psychological test for prospective employees went smoothly @ Talenta Aditama Banjarmasin Psychology Bureau"
anger,"Change the president? Who's afraid...just who's the candidate? Is it that guy? Ugh, that's so disgusting"
anger,"This meeting has been postponed again, most likely visa-free has been postponed again. This is indeed a high-level PHP country. [USERNAME] [USERNAME] [USERNAME] [USERNAME]"
love,"My mother really likes to shout and joke around, always makes jokes, likes India, if she sees a little mess she will complain lol but I really hate her if she asks me to drink tea more than once, when she is angry she is scary but she is easy to be good again. I hope you are always healthy"
fear,"At first I didn't believe in the term indigo, but having a close friend who is indigo and always knows when I have plans makes me surprised, shocked and a bit scared."
anger,"The effect of the closure of the Slipi toll gate towards Semanggi, there is a serious traffic jam here. The police instead of regulating it, guard the busway lane [USERNAME] [USERNAME] [USERNAME] [URL]"
sadness,How are you with me who is unemployed during the holidays :(
love,"In every glance, handshake, warm hug, there is a definition of love for each couple, there is a different understanding, there is a different understanding, maybe you will be hurt more, but that will not make you stop looking for love. A Perfect Love"
love,"the point is, I love you, I'm giving you a show to make you love me more. wkwkwk I found this on YouTube earlier. wkwkwkwkwk Once again happy intensive ya"
happy,Hopefully this fasting month will bring change for all of us #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption #JatengSaruratCorruption
anger,"Metal bong is delicious... Sleeping in a prodeo hotel Fired by Mak Mega Hahahahaha So don't act like you're metal You're finished with life... Caught in a sting operation, PDIP fires Purbalingga Regent [URL] via [USERNAME]"
happy,"I want to tell him that he can get along well with Susin, who has only been working for 2 months. It seems like they're really familiar, like school friends."
fear,"[askmf] Hi, has anyone been accepted to Undip and when registering online, can't log in like this? All my friends can log in.... so I'm scared"
happy,"Financial recording applications such as money managers are indeed useful. So we know how much our expenses are per month. The important thing is to consistently record it. After spending money, even if parking at Indomaret costs 2000 rupiah, it is still recorded."
love,"Good afternoon, aa gervan! Don't forget to have your afternoon meal, honey! Don't let yourself get tired either. I love you :*"
love,"O Most Loving One, pair me with Your chosen soul, who because of my goodness - make him good, but if he is better - make me better."
anger,"[USERNAME] Why is the CS service at BRI Surabaya Pahlawan taking so long? It's been 2 hours and the queue has only gone through 10 numbers, 5 of which are empty, meaning they only served 5 people in 2 hours."
fear,[askmf] At 10 o'clock I dared to line him first. But until now I'm still afraid to open Line (I stopped the application so there's no notification) I'm afraid of being girlless :(
sadness,"Sometimes a person has 1001 ways to entertain others, but not even 1 way to entertain himself."
happy,"Remember??, we were watching while eating mendoan tempeh, right in front of us there was someone dancing really cool like a mampang doll!!"
love,Hajj is the peak and the perfection of our Islam. Rab.. Make me worthy to welcome Your call. #has @ Asrama Haji Pondok Gede [URL]
happy,"Enough, I'm getting more and more digressive, haha.. Just make up your mind not to wear false eyelashes. Don't worry that there will be obstacles, just believe that if your intention is good, Allah will help you. May Allah reward all our good intentions and steps (including leaving these false eyelashes) with heaven."
anger,"I don't know why I'm sick of studying international business, international marketing, international economics. Dear lecturer, yesterday you said you wanted to discuss tourism in ecodevelopment so it would be relaxed. You didn't discuss it until the final exam. I'm sick of hearing GDP, this ratio, and friends."
anger,"Hahahaha those who defend are afraid of not going to heaven, fact. If a person thinks logically, if he doesn't feel wrong, he doesn't have to run away, that's a coward, even though the ones defending are millions of idiots [URL]"
fear,"[USERNAME] does that mean I'm sinning? The problem is, when my mom asks me to buy coffee, she doesn't ask for the change, so I just save it myself(:"
sadness,"[USERNAME] huhu yeah this is really hard to think about and I also didn't get the results I wanted in chapter 4, and on Friday I studied Islam from morning, I could do it :"""
love,"You are my mother, my love, my gratitude will never stop. You are like the sun that always shines. Illuminate my life with your warmth"
sadness,"When will [USERNAME] 1 airport in Ambon be repaired and possibly renovated? Seeing that there are many airport developments in other areas, it feels like it is very behind as an international airport. [URL]"
sadness,"Thought I had arrived at my hometown, but in fact I was still wandering around hehehehe @ Rm. Ikan Bakar Pangandaran Jl. Yos Sudarso [URL]"
sadness,"Well. I posted a status on WA saying ""broken heart is real with thousands of heart broken emojis haha ​​there is a hidden message indeed. Because there is no news from the guy since his birthday last Friday."
fear,"I want to complain but I'm afraid because I'm afraid I'll be called ungrateful and I'll be criticized for my job, I'm just venting and I'm angry, but what can I do?"
anger,"Surprised by the haphazard RKHUP. It seems like the one who designed it was haphazard too. To the point of not considering and involving other parties. You members of the drafters, don't just make the RKUHP to benefit yourself. Surprised, you're still happy to eat such an illegal salary."
anger,"No need to imagine too much, living in the real world, not like in the movie ""Radit and Jani"". Just use a logical mindset now."
love,"Smile is the cheapest medium in building a relationship. #kintamani #photography #savana #vsco #balicili #balitrip #baligasm #bali #travelling @ Kintamani, Bali, Indonesia [URL]"
anger,"Yes, especially if you hear it here directly, it's really annoying because the sound from the speakers is so loud and shrill, it's more like that, annoying."
happy,"Every time I listen to this song, I feel blessed by [USERNAME] :"")) Yes, blessed. Because I feel as if BigHit heard and answered my prayers to release this version of the song Fake Love So, THANK YOU SO MUCH BIGHIT"
sadness,"[USERNAME] Please understand, my capital is not that much ahaha. Then I thought about what Kak Zha said ""saving for an encore in Korea"". I'm confused T_T"
sadness,"I'm so lazy to work at night, people are sleeping, I work only once, I just want a holiday, th huft (at triplek art house)"
happy,"Alhamdulillah Persib won, my heart is happy, I can sleep peacefully. Tonight's MVP is [USERNAME] who allowed me to watch Persib without chatting after a hard day of communication due to Ade Bedur's busy schedule."
happy,"[USERNAME] Wkwkwkwk even though in 7 years I've been to Bandung several times but never met. But finally I met you wkwkkw it's great little one, don't take it too seriously"
happy,"Amen, amen, sis Dew :) It's been a long time since I felt the sensation of giving birth so I don't know how far the progress is hehe"
anger,"I am not easily brought down just by the words of a weak person who keeps complaining :) If you want to bring me down, compete. When you are feeling lazy, there are hundreds or even thousands of people out there who are trying to get rid of you."
happy,"I like you, I want to see you, I watch the concert alone, no problem, the important thing is that I have fun inside."
anger,"That's right, Min, the Indonesian people now only have hope for the TNI. If we look at the others, it's clear that the attack on the media office, they said there was no criminal element, it's clear that it insulted the legitimate president of Indonesia, it's just a joke, #TNI [URL]"
happy,"[USERNAME] [USERNAME] Thank God, I tried with the password I registered a week ago.. I was able to and on the 16th I got my queue. Thank you."
anger,"Have a debt and have been charged for 2 years, but if you have the newest cellphone you never miss it, do you have a brain? It's thought that you don't need any money, but if you have a small amount of debt, that's it"
happy,"Catfish, snakehead, selar, and wet anchovies are good sources of protein for children. Fried, cooked in soy sauce, mangut seasoning, etc.... delicious! #preventstunting #givesufficientNUTRITION #lovechildren"
anger,"Well, what's wrong with sharing it again, your post in the group has already sunk far. Send this photo and that photo, you know yourself. I'm annoyed with you, miss."
anger,"Read my DM, scroll message on July 4th, I have sent proof of receipt for shipping fee refund. Please fix the system, don't keep asking even though I have given complete data"
love,"Momentary love will say, I love you because I need you, but the true meaning will say, I need you because I love you."
happy,Don't let your life become chaotic just because of haters.
happy,"We first met when the baby was 3 months old and now he is 6 years old in 1st grade of elementary school, time so fast... his name is Raditya who has an ambition to become a firefighter. Smart, right? Le school"
love,"not close friends, let alone best friends, I consider them my sisters, you are the first thing I see when I open my eyes *cheesy huh ce wkwk*, the place where I share my sorrows"
happy,"Morning arrived, I immediately got on the first bus that passed in front of the boarding house with my suitcases."
love,"Good afternoon miss [USERNAME] Let me introduce myself, I am Ucok Bambang. I am the messenger of Captain Daren, coming from a planet that is not on the list in the solar system. My arrival is to offer a Heart of one feeling.... Love. Do you want it? Wks #Darencintafeyca [URL]"
anger,"the bastards still think the other way around like bastards in a tree, where is the WTP for 2018? There is WTP 2017, STUPID why show it."
happy,"Congratulations, canteeeekk [USERNAME] live long, become a much better person, hopefully what you aspire to will come true and last forever with [USERNAME]"
fear,"While lying down while playing with my phone, suddenly the bed shook. Because tonight I was sleeping alone in a room that had not yet adapted to its 'occupant', so I felt scared and prayed and read verses. I thought there was a 'creature' who wanted to disturb my sleep."
happy,"[USERNAME] I have 5 siblings, 2 of whom are married and have moved out. It feels lonely even though there are still 3 children at home. The grandchildren are the ones who liven up the house. That's why my mother really likes it when the grandchildren come."
anger,"That artificial island, while it's just finished, the island hasn't built any apartments yet, so it's been cancelled, it will be for the benefit of the people of DKI. Well, if the trash bin is cancelled, what's the point of it? Why not keep tadpoles?"
love,OH MY GOD.. ALWAYS AND ALWAYS I SMILE WHEN I SEE HIM LIKE THIS. I LOVE HIS GUMMY SMILE SO MUCH!!!
sadness,"If I say it now, then there will only be harsh insults and shouts about hypocrisy...for that reason, now I prefer to remain silent and stay away from life."
love,"Thank God, my dear [USERNAME], it wasn't in vain that I got angry when I was lazy for the past few months. I kept chasing it so that it would be finished quickly. I won't betray the results, rite? One step closer. I love you, my dear."
fear,"Lisa, I hope you don't hear this news, even if you do, just know and don't meet the one, don't even look at him. That would be really scary."
fear,[USERNAME] Wouldn't it be scary if you got accepted into a university and then you look stupid when you go to college...... it's just scary...... but then that's how someone makes up the thesis and then looks for work using other people. in. hm.....
sadness,"In fact, in less than 24 hours, Allah has already given me the answer to my problem. It was just me who was too hasty in assuming the worst. Astagfirullahalazim, forgive Dian, O Allah :("
sadness,#Your fate is very sad
happy,"2013 comedy series, only 1 season. The story is about a young lady who marries a widower with 3 children, sometimes even his two ex-wives gather at the house. Really cheap"
love,Have a dream? Just write it down and look at it every moment while praying that it will come true soon. Including the dream of wanting to go to the Baitullah soon. Convince yourself that one day you will reach the holy land.
happy,"Truly [USERNAME] is a blessing for all people. Do not pollute it with excessive fanaticism. Show that we are the bearers of peace on earth. Your delicious noodles are for you, and my Indomie is for me. [URL]"
happy,"Just found out that each edition of [USERNAME] is not only uploaded in full to YouTube, but there are also split versions that have been cut per film. This is quite good for saving time and quota because the duration is only 10 minutes at most :)"
fear,"Then when I reached the station again, he got angry because I used GoPay. Well, what do you like, whatever you like, whatever you want to pay via. Because I was scared, I just ran away to the station."
sadness,The protests of residents who do not accept their children being accepted into public high schools are not because the quality of public schools is better or can make their children successful. But because the costs are cheaper. These are truly difficult times.
happy,"and for whatever reason... even though the result was not as I expected, I was relieved. what had been kept in my heart was finally said freely. and what had always been a question in my head was finally answered clearly."
sadness,"[USERNAME] Unfortunately, good intentions and realizations do not necessarily lead to better results, or even vice versa."
sadness,"there's nothing wrong with asking for help from friends, i can even call it normal. but the question that always comes up, do they only remember me when it comes to what i can do? (remember when they need help)."
happy,"Maybe I would be the same if I were being candid like this girl when watching [USERNAME] excitedly and joining in the mass karaoke. Using a mineral water bottle like a professional singer. Cool and total, miss! [URL]"
happy,"An absurd dream last night: I was hanging out in front of some shop while eating martabak (really sitting and hanging out, I mean), suddenly Dian Sastro approached me... she asked for martabak and then joined me in hanging out while chatting... Maybe I forgot to pray before going to bed."
happy,"I'm really happy that my hair has been in rollers all night and can finally grow. Wow, poor thing, I've always had straight hair dyed like that, but it always stays straight -,-"
happy,"As soon as it was announced that they had passed 100%, they all bowed down in gratitude, and immediately took flowers... when he came over, immediately hugged & kissed me, I couldn't stop the tears...""mom, this is my birthday present for u..."" [ URL]"
love,"It's the same when we love someone, we will enjoy doing it when we are with the person we love. A 2-year-old kid turns out to want to be with Kibo for 2 years too huh."
sadness,"Forgive all his mistakes during his life. He passed away in a good month, hopefully the deceased will be placed in the best place. God willing, Khusnul Khatimah. Amen!"
fear,"So yeorobun, when I sleep, the light is usually turned off, and then I open Twitter and it's dark. SUDDENLY THERE WAS A YEOROBUN COCKROACH FALLING NEXT TO ME! I'M PANIC, LNGSNG WAKE UP MY BOKAP! LUCKY I HAVEN'T SLEPT I'm so scared of cockroaches I don't know why :( [USERNAME]"
sadness,It shouldn't be like this There's no more humming peace Since the fire devoured the twigs Where the Sparrows perched Forcing me to say yes to your wishes Changing me to not be myself While fate is waving Calling me back
sadness,"Actually, I'm also sad, who is the person who acculturated the casual style and understanding among Bandung supporters, as time went by, several organizations emerged in the name of Casual."
love,"The magic of writing is that it can fold distance, turn back time, bring the distant closer, bring the dead back to life. Make two people who have never met face to face fall deeply in love. The power of rp is truly extraordinary."
love,"The most beautiful word on the lips of mankind is the word Mother, and the most beautiful call is my mother. It is a word full of hope and love, a sweet and kind word that comes from the depths of the heart. (Kahlil Gibran)"
love,"blooming for the same girl for the past few months. I rarely feel this. The funny thing is, I can't stop. falling for her."
sadness,"I immediately cried reading this thread, it's cool how hard everyone tried in the rescue mission, until someone had to die. [URL]"
love,"anyong -! I really want a romantic guy who is very caring and definitely loves us, can be humorous and likes to give us things, just hug us, good luck choosing -!"
anger,This thread is dedicated to a woman who is permissive of harassment experienced by other women on the grounds that such incidents happen a lot and no one reports it. KHANMAEN.. [URL]
sadness,"Admittedly, the most suffocating feeling is when receiving a wedding invitation from an ex. Ex-rival, ex-crush, ex-boyfriend, ex-friend and other exes."
